time,op,size
250,a,72
251,a,56
252,a,48
253,a,80
254,a,56
255,a,48
256,a,72
257,a,48
258,a,56
259,a,56
260,a,80
261,a,48
262,a,80
263,a,48
264,a,80
265,a,80
266,a,48
267,a,56
268,a,56
269,a,80
270,a,48
271,a,56
272,a,48
273,a,56
274,a,48
275,a,72
276,a,56
277,a,64
278,a,80
279,a,48
280,a,80
281,a,48
282,a,56
283,a,48
284,a,64
285,a,48
286,a,48
287,a,72
288,a,48
289,a,72
290,a,48
291,a,72
292,a,64
293,a,80
294,a,56
295,a,48
296,a,56
297,a,72
298,a,72
299,a,56
300,a,48
301,a,64
302,a,80
303,a,64
304,a,56
305,a,80
306,a,56
307,a,80
308,a,72
309,a,56
310,a,64
311,a,72
312,a,48
313,a,56
314,a,80
315,a,48
316,a,56
317,a,64
318,a,72
319,a,56
320,a,72
321,a,48
322,a,56
323,a,64
324,a,80
325,a,48
326,a,64
327,a,56
328,a,80
329,a,64
330,a,48
331,a,56
332,a,48
333,a,72
334,a,64
335,a,64
336,a,80
337,a,72
338,a,72
339,a,56
340,a,72
341,a,80
342,a,80
343,a,48
344,a,64
345,a,64
346,a,80
347,a,80
348,a,48
349,a,80
350,a,80
351,a,64
352,a,48
353,a,56
354,a,80
355,a,48
356,a,48
357,a,48
358,a,56
359,a,64
360,a,48
361,a,72
362,a,80
363,a,48
364,a,48
365,a,56
366,a,72
367,a,64
368,a,72
369,a,48
370,a,80
371,a,72
372,a,80
373,a,80
374,a,56
375,a,48
376,a,56
377,a,72
378,a,56
379,a,56
380,a,72
381,a,64
382,a,48
383,a,72
384,a,80
385,a,48
386,a,64
387,a,48
388,a,48
389,a,80
390,a,56
391,a,56
392,a,80
393,a,72
394,a,56
395,a,64
396,a,64
397,a,80
398,a,48
399,a,48
400,a,64
401,a,72
402,a,72
403,a,48
404,a,56
405,a,80
406,a,64
407,a,72
408,a,72
409,a,56
410,a,64
411,a,72
412,a,56
413,a,48
414,a,56
415,a,80
416,a,72
417,a,64
418,a,64
419,a,56
420,a,80
421,a,48
422,a,72
423,a,48
424,a,56
425,a,64
426,a,72
427,a,56
428,a,56
429,a,56
430,a,56
431,a,64
432,a,64
433,a,80
434,a,48
435,a,72
436,a,80
437,a,56
438,a,56
439,a,56
440,a,48
441,a,80
442,a,72
443,a,64
444,a,56
445,a,48
446,a,80
447,a,64
448,a,56
449,a,64
450,a,72
451,a,64
452,a,72
453,a,48
454,a,48
455,a,64
456,a,48
457,a,80
458,a,80
459,a,64
460,a,64
461,a,80
462,a,72
463,a,56
464,a,80
465,a,64
466,a,72
467,a,64
468,a,48
469,a,48
470,a,56
471,a,48
472,a,72
473,a,64
474,a,56
475,a,48
476,a,56
477,a,80
478,a,72
479,a,64
480,a,56
481,a,80
482,a,64
483,a,64
484,a,48
485,a,56
486,a,80
487,a,48
488,a,72
489,a,64
490,a,72
491,a,56
492,a,64
493,a,48
494,a,48
495,a,48
496,a,56
497,a,48
498,a,72
499,a,72
500,a,29696
501,a,56
502,a,64
503,a,72
504,a,48
505,a,80
506,a,64
507,a,80
508,a,64
509,a,56
510,a,80
511,a,56
512,a,64
513,a,64
514,a,64
515,a,64
516,a,72
517,a,56
518,a,48
519,a,48
520,a,56
521,a,72
522,a,64
523,a,48
524,a,72
525,a,80
526,a,56
527,a,72
528,a,56
529,a,56
530,a,80
531,a,64
532,a,48
533,a,80
534,a,48
535,a,56
536,a,64
537,a,48
538,a,48
539,a,72
540,a,80
541,a,56
542,a,56
543,a,80
544,a,64
545,a,56
546,a,64
547,a,48
548,a,72
549,a,72
550,a,48
551,a,64
552,a,48
553,a,64
554,a,64
555,a,64
556,a,72
557,a,64
558,a,80
559,a,48
560,a,72
561,a,48
562,a,72
563,a,72
564,a,80
565,a,56
566,a,72
567,a,80
568,a,56
569,a,72
570,a,72
571,a,56
572,a,80
573,a,64
574,a,80
575,a,56
576,a,64
577,a,72
578,a,64
579,a,48
580,a,64
581,a,64
582,a,72
583,a,72
584,a,56
585,a,80
586,a,56
587,a,56
588,a,64
589,a,48
590,a,72
591,a,64
592,a,48
593,a,72
594,a,64
595,a,72
596,a,80
597,a,80
598,a,56
599,a,64
600,a,64
601,a,80
602,a,80
603,a,80
604,a,72
605,a,48
606,a,80
607,a,80
608,a,64
609,a,72
610,a,48
611,a,64
612,a,48
613,a,48
614,a,72
615,a,80
616,a,80
617,a,48
618,a,72
619,a,56
620,a,48
621,a,72
622,a,72
623,a,48
624,a,48
625,a,56
626,a,80
627,a,64
628,a,80
629,a,64
630,a,56
631,a,80
632,a,72
633,a,72
634,a,80
635,a,56
636,a,64
637,a,72
638,a,72
639,a,64
640,a,56
641,a,64
642,a,56
643,a,80
644,a,48
645,a,56
646,a,56
647,a,80
648,a,48
649,a,48
650,a,48
651,a,48
652,a,72
653,a,56
654,a,72
655,a,48
656,a,72
657,a,80
658,a,56
659,a,64
660,a,64
661,a,64
662,a,72
663,a,56
664,a,80
665,a,48
666,a,64
667,a,64
668,a,64
669,a,80
670,a,72
671,a,72
672,a,48
673,a,64
674,a,64
675,a,48
676,a,80
677,a,48
678,a,72
679,a,64
680,a,80
681,a,56
682,a,48
683,a,64
684,a,64
685,a,80
686,a,80
687,a,56
688,a,64
689,a,72
690,a,72
691,a,72
692,a,56
693,a,64
694,a,56
695,a,72
696,a,56
697,a,80
698,a,80
699,a,72
700,a,64
701,a,48
702,a,64
703,a,48
704,a,72
705,a,80
706,a,72
707,a,64
708,a,80
709,a,72
710,a,80
711,a,56
712,a,80
713,a,48
714,a,56
715,a,56
716,a,48
717,a,80
718,a,64
719,a,72
720,a,72
721,a,56
722,a,48
723,a,48
724,a,72
725,a,48
726,a,72
727,a,48
728,a,72
729,a,80
730,a,48
731,a,56
732,a,48
733,a,80
734,a,64
735,a,80
736,a,64
737,a,72
738,a,80
739,a,48
740,a,48
741,a,80
742,a,64
743,a,64
744,a,56
745,a,80
746,a,64
747,a,64
748,a,64
749,a,72
750,a,56
751,a,48
752,a,64
753,a,48
754,a,64
755,a,80
756,a,48
757,a,56
758,a,80
759,a,80
760,a,80
761,a,56
762,a,48
763,a,48
764,a,48
765,a,56
766,a,48
767,a,64
768,a,48
769,a,48
770,a,72
771,a,80
772,a,72
773,a,56
774,a,48
775,a,72
776,a,64
777,a,80
778,a,48
779,a,64
780,a,64
781,a,56
782,a,56
783,a,72
784,a,48
785,a,72
786,a,56
787,a,80
788,a,64
789,a,56
790,a,64
791,a,80
792,a,56
793,a,56
794,a,48
795,a,64
796,a,80
797,a,56
798,a,64
799,a,64
800,a,80
801,a,80
802,a,56
803,a,80
804,a,72
805,a,56
806,a,72
807,a,72
808,a,80
809,a,72
810,a,64
811,a,64
812,a,80
813,a,48
814,a,72
815,a,80
816,a,72
817,a,72
818,a,64
819,a,64
820,a,72
821,a,72
822,a,72
823,a,80
824,a,80
825,a,72
826,a,56
827,a,64
828,a,64
829,a,48
830,a,72
831,a,72
832,a,56
833,a,72
834,a,48
835,a,56
836,a,56
837,a,48
838,a,72
839,a,56
840,a,48
841,a,64
842,a,72
843,a,80
844,a,56
845,a,64
846,a,72
847,a,80
848,a,48
849,a,80
850,a,80
851,a,72
852,a,56
853,a,72
854,a,72
855,a,72
856,a,48
857,a,48
858,a,80
859,a,48
860,a,48
861,a,48
862,a,56
863,a,48
864,a,64
865,a,64
866,a,56
867,a,64
868,a,56
869,a,56
870,a,56
871,a,48
872,a,56
873,a,64
874,a,80
875,a,56
876,a,48
877,a,80
878,a,56
879,a,80
880,a,80
881,a,64
882,a,56
883,a,48
884,a,48
885,a,72
886,a,64
887,a,64
888,a,64
889,a,48
890,a,64
891,a,48
892,a,80
893,a,48
894,a,48
895,a,56
896,a,56
897,a,80
898,a,56
899,a,72
900,a,80
901,a,72
902,a,80
903,a,80
904,a,72
905,a,80
906,a,80
907,a,72
908,a,72
909,a,80
910,a,64
911,a,48
912,a,48
913,a,72
914,a,64
915,a,80
916,a,64
917,a,48
918,a,48
919,a,80
920,a,72
921,a,64
922,a,56
923,a,64
924,a,64
925,a,64
926,a,80
927,a,80
928,a,72
929,a,48
930,a,72
931,a,80
932,a,48
933,a,56
934,a,80
935,a,48
936,a,64
937,a,48
938,a,56
939,a,48
940,a,72
941,a,80
942,a,56
943,a,56
944,a,72
945,a,56
946,a,72
947,a,56
948,a,72
949,a,56
950,a,72
951,a,72
952,a,80
953,a,80
954,a,72
955,a,48
956,a,48
957,a,56
958,a,64
959,a,64
960,a,72
961,a,72
962,a,64
963,a,80
964,a,56
965,a,80
966,a,64
967,a,48
968,a,56
969,a,80
970,a,80
971,a,48
972,a,56
973,a,56
974,a,64
975,a,56
976,a,64
977,a,64
978,a,56
979,a,64
980,a,64
981,a,56
982,a,64
983,a,64
984,a,72
985,a,56
986,a,72
987,a,48
988,a,64
989,a,48
990,a,80
991,a,48
992,a,80
993,a,72
994,a,72
995,a,64
996,a,80
997,a,48
998,a,64
999,a,48
1000,a,80
1001,f,64
1002,f,48
1003,f,64
1004,f,80
1005,f,56
1006,f,48
1007,f,48
1008,f,48
1009,f,80
1010,f,64
1011,f,48
1012,f,80
1013,f,64
1014,f,80
1015,f,48
1016,f,72
1017,f,64
1018,f,56
1019,f,56
1020,f,80
1021,f,56
1022,f,48
1023,f,56
1024,f,56
1025,f,56
1026,f,64
1027,f,64
1028,f,56
1029,f,48
1030,f,48
1031,f,56
1032,f,80
1033,f,56
1034,f,56
1035,f,48
1036,f,56
1037,f,48
1038,f,72
1039,f,80
1040,f,64
1041,f,48
1042,f,72
1043,f,48
1044,f,48
1045,f,56
1046,f,64
1047,f,48
1048,f,56
1049,f,72
1050,f,56
1051,f,72
1052,f,64
1053,f,80
1054,f,56
1055,f,56
1056,f,56
1057,f,80
1058,f,56
1059,f,64
1060,f,80
1061,f,56
1062,f,80
1063,f,48
1064,f,56
1065,f,48
1066,f,48
1067,f,56
1068,f,72
1069,f,56
1070,f,48
1071,f,64
1072,f,72
1073,f,56
1074,f,56
1075,f,72
1076,f,72
1077,f,56
1078,f,72
1079,f,48
1080,f,80
1081,f,80
1082,f,56
1083,f,80
1084,f,72
1085,f,64
1086,f,80
1087,f,72
1088,f,72
1089,f,48
1090,f,48
1091,f,48
1092,f,80
1093,f,56
1094,f,80
1095,f,56
1096,f,80
1097,f,80
1098,f,56
1099,f,80
1100,f,80
1101,f,72
1102,f,72
1103,f,48
1104,f,72
1105,f,64
1106,f,56
1107,f,80
1108,f,48
1109,f,72
1110,f,48
1111,f,48
1112,f,80
1113,f,72
1114,f,72
1115,f,80
1116,f,72
1117,f,80
1118,f,80
1119,f,56
1120,f,64
1121,f,72
1122,f,48
1123,f,80
1124,f,72
1125,f,72
1126,f,56
1127,f,80
1128,f,48
1129,f,48
1130,f,56
1131,f,48
1132,f,48
1133,f,80
1134,f,56
1135,f,80
1136,f,56
1137,f,56
1138,f,72
1139,f,64
1140,f,48
1141,f,48
1142,f,48
1143,f,48
1144,f,72
1145,f,72
1146,f,72
1147,f,80
1148,f,48
1149,f,72
1150,f,56
1151,f,64
1152,f,64
1153,f,80
1154,f,80
1155,f,56
1156,f,72
1157,f,56
1158,f,48
1159,f,64
1160,f,56
1161,f,48
1162,f,64
1163,f,48
1164,f,56
1165,f,64
1166,f,56
1167,f,72
1168,f,64
1169,f,72
1170,f,56
1171,f,80
1172,f,48
1173,f,64
1174,f,80
1175,f,80
1176,f,64
1177,f,56
1178,f,48
1179,f,48
1180,f,64
1181,f,72
1182,f,48
1183,f,56
1184,f,64
1185,f,48
1186,f,72
1187,f,80
1188,f,48
1189,f,72
1190,f,56
1191,f,64
1192,f,72
1193,f,48
1194,f,48
1195,f,80
1196,f,56
1197,f,72
1198,f,64
1199,f,80
1200,f,48
1201,f,72
1202,f,48
1203,f,80
1204,f,72
1205,f,56
1206,f,72
1207,f,48
1208,f,80
1209,f,64
1210,f,56
1211,f,48
1212,f,48
1213,f,64
1214,f,56
1215,f,56
1216,f,64
1217,f,80
1218,f,72
1219,f,56
1220,f,56
1221,f,80
1222,f,64
1223,f,48
1224,f,64
1225,f,64
1226,f,64
1227,f,48
1228,f,64
1229,f,80
1230,f,64
1231,f,80
1232,f,56
1233,f,64
1234,f,64
1235,f,48
1236,f,48
1237,f,64
1238,f,48
1239,f,80
1240,f,64
1241,f,80
1242,f,64
1243,f,56
1244,f,48
1245,f,64
1246,f,56
1247,f,48
1248,f,48
1249,f,48
1250,f,72
1251,f,56
1252,f,72
1253,f,80
1254,f,80
1255,f,56
1256,f,56
1257,f,64
1258,f,64
1259,f,56
1260,f,48
1261,f,72
1262,f,48
1263,f,80
1264,f,72
1265,f,56
1266,f,64
1267,f,80
1268,f,56
1269,f,48
1270,f,72
1271,f,56
1272,f,80
1273,f,56
1274,f,48
1275,f,72
1276,f,64
1277,f,64
1278,f,64
1279,f,64
1280,f,48
1281,f,48
1282,f,72
1283,f,56
1284,f,80
1285,f,72
1286,f,56
1287,f,64
1288,f,56
1289,f,72
1290,f,48
1291,f,64
1292,f,72
1293,f,80
1294,f,56
1295,f,48
1296,f,64
1297,f,72
1298,f,72
1299,f,80
1300,f,64
1301,f,80
1302,f,80
1303,f,48
1304,f,80
1305,f,72
1306,f,64
1307,f,48
1308,f,80
1309,f,48
1310,f,56
1311,f,72
1312,f,48
1313,f,56
1314,f,64
1315,f,64
1316,f,80
1317,f,72
1318,f,56
1319,f,72
1320,f,64
1321,f,64
1322,f,80
1323,f,56
1324,f,80
1325,f,48
1326,f,48
1327,f,56
1328,f,48
1329,f,80
1330,f,64
1331,f,64
1332,f,56
1333,f,48
1334,f,64
1335,f,80
1336,f,72
1337,f,64
1338,f,48
1339,f,48
1340,f,64
1341,f,56
1342,f,64
1343,f,80
1344,f,56
1345,f,72
1346,f,72
1347,f,64
1348,f,72
1349,f,80
1350,f,72
1351,f,48
1352,f,48
1353,f,80
1354,f,64
1355,f,72
1356,f,56
1357,f,48
1358,f,56
1359,f,80
1360,f,72
1361,f,56
1362,f,48
1363,f,48
1364,f,48
1365,f,80
1366,f,56
1367,f,80
1368,f,80
1369,f,72
1370,f,48
1371,f,80
1372,f,64
1373,f,80
1374,f,64
1375,f,72
1376,f,48
1377,f,48
1378,f,80
1379,f,56
1380,f,80
1381,f,56
1382,f,48
1383,f,56
1384,f,64
1385,f,48
1386,f,80
1387,f,56
1388,f,72
1389,f,80
1390,f,64
1391,f,56
1392,f,72
1393,f,72
1394,f,80
1395,f,56
1396,f,80
1397,f,56
1398,f,64
1399,f,56
1400,f,64
1401,f,80
1402,f,80
1403,f,56
1404,f,72
1405,f,72
1406,f,64
1407,f,48
1408,f,80
1409,f,72
1410,f,64
1411,f,72
1412,f,80
1413,f,72
1414,f,64
1415,f,48
1416,f,72
1417,f,72
1418,f,56
1419,f,48
1420,f,56
1421,f,64
1422,f,80
1423,f,64
1424,f,80
1425,f,80
1426,f,72
1427,f,72
1428,f,72
1429,f,48
1430,f,48
1431,f,48
1432,f,48
1433,f,64
1434,f,64
1435,f,56
1436,f,48
1437,f,64
1438,f,56
1439,f,80
1440,f,80
1441,f,64
1442,f,48
1443,f,72
1444,f,64
1445,f,48
1446,f,48
1447,f,48
1448,f,56
1449,f,80
1450,f,72
1451,f,72
1452,f,80
1453,f,80
1454,f,72
1455,f,80
1456,f,48
1457,f,72
1458,f,80
1459,f,48
1460,f,80
1461,f,64
1462,f,64
1463,f,64
1464,f,80
1465,f,48
1466,f,80
1467,f,56
1468,f,48
1469,f,48
1470,f,48
1471,f,80
1472,f,56
1473,f,56
1474,f,56
1475,f,56
1476,f,72
1477,f,80
1478,f,48
1479,f,56
1480,f,64
1481,f,72
1482,f,80
1483,f,80
1484,f,48
1485,f,80
1486,f,48
1487,f,56
1488,f,56
1489,f,64
1490,f,64
1491,f,56
1492,f,64
1493,f,56
1494,f,48
1495,f,48
1496,f,48
1497,f,72
1498,f,64
1499,f,48
1500,f,48
1501,a,29696
1502,f,80
1503,f,48
1504,f,56
1505,f,72
1506,f,72
1507,f,64
1508,f,48
1509,f,56
1510,f,48
1511,f,56
1512,f,80
1513,f,48
1514,f,72
1515,f,80
1516,f,72
1517,f,48
1518,f,72
1519,f,64
1520,f,64
1521,f,80
1522,f,56
1523,f,72
1524,f,56
1525,f,64
1526,f,72
1527,f,80
1528,f,72
1529,f,72
1530,f,72
1531,f,56
1532,f,64
1533,f,80
1534,f,80
1535,f,64
1536,f,64
1537,f,56
1538,f,72
1539,f,56
1540,f,48
1541,f,64
1542,f,80
1543,f,64
1544,f,56
1545,f,48
1546,f,72
1547,f,72
1548,f,64
1549,f,48
1550,f,72
1551,f,48
1552,f,72
1553,f,80
1554,f,56
1555,f,80
1556,f,56
1557,f,80
1558,f,72
1559,f,64
1560,f,64
1561,f,80
1562,f,48
1563,f,64
1564,f,72
1565,f,80
1566,f,72
1567,f,72
1568,f,56
1569,f,56
1570,f,64
1571,f,48
1572,f,72
1573,f,56
1574,f,72
1575,f,72
1576,f,72
1577,f,72
1578,f,64
1579,f,56
1580,f,64
1581,f,56
1582,f,64
1583,f,72
1584,f,48
1585,f,64
1586,f,56
1587,f,56
1588,f,72
1589,f,64
1590,f,80
1591,f,64
1592,f,80
1593,f,72
1594,f,48
1595,f,72
1596,f,80
1597,f,48
1598,f,80
1599,f,80
1600,f,64
1601,f,64
1602,f,48
1603,f,72
1604,f,48
1605,f,64
1606,f,72
1607,f,56
1608,f,48
1609,f,72
1610,f,48
1611,f,56
1612,f,72
1613,f,48
1614,f,48
1615,f,56
1616,f,80
1617,f,64
1618,f,64
1619,f,64
1620,f,64
1621,f,80
1622,f,64
1623,f,72
1624,f,80
1625,f,80
1626,f,48
1627,f,72
1628,f,48
1629,f,56
1630,f,72
1631,f,56
1632,f,80
1633,f,80
1634,f,80
1635,f,48
1636,f,56
1637,f,48
1638,f,48
1639,f,48
1640,f,56
1641,f,80
1642,f,80
1643,f,56
1644,f,64
1645,f,48
1646,f,48
1647,f,48
1648,f,64
1649,f,56
1650,f,56
1651,f,72
1652,f,48
1653,f,80
1654,f,56
1655,f,56
1656,f,72
1657,f,64
1658,f,48
1659,f,80
1660,f,56
1661,f,72
1662,f,72
1663,f,56
1664,f,80
1665,f,64
1666,f,80
1667,f,48
1668,f,48
1669,f,64
1670,f,80
1671,f,72
1672,f,72
1673,f,80
1674,f,64
1675,f,80
1676,f,48
1677,f,80
1678,f,48
1679,f,80
1680,f,48
1681,f,56
1682,f,48
1683,f,80
1684,f,48
1685,f,72
1686,f,72
1687,f,80
1688,f,80
1689,f,56
1690,f,56
1691,f,56
1692,f,72
1693,f,48
1694,f,80
1695,f,64
1696,f,48
1697,f,56
1698,f,80
1699,f,56
1700,f,64
1701,f,48
1702,f,64
1703,f,72
1704,f,56
1705,f,64
1706,f,72
1707,f,64
1708,f,56
1709,f,56
1710,f,72
1711,f,64
1712,f,80
1713,f,72
1714,f,56
1715,f,72
1716,f,56
1717,f,56
1718,f,64
1719,f,48
1720,f,80
1721,f,56
1722,f,48
1723,f,72
1724,f,56
1725,f,80
1726,f,56
1727,f,72
1728,f,72
1729,f,48
1730,f,48
1731,f,80
1732,f,64
1733,f,72
1734,f,80
1735,f,72
1736,f,48
1737,f,56
1738,f,72
1739,f,56
1740,f,56
1741,f,72
1742,f,56
1743,f,64
1744,f,48
1745,f,80
1746,f,72
1747,f,72
1748,f,64
1749,f,48
1750,f,56
1751,f,72
1752,f,29696
1753,f,64
1754,f,48
1755,f,64
1756,f,64
1757,f,80
1758,f,64
1759,f,64
1760,f,72
1761,f,48
1762,f,56
1763,f,64
1764,f,72
1765,f,56
1766,f,56
1767,f,80
1768,f,48
1769,f,48
1770,f,64
1771,f,48
1772,f,80
1773,f,56
1774,f,64
1775,f,64
1776,f,72
1777,f,48
1778,f,48
1779,f,64
1780,f,72
1781,f,80
1782,f,72
1783,f,72
1784,f,80
1785,f,72
1786,f,56
1787,f,72
1788,f,80
1789,f,80
1790,f,64
1791,f,64
1792,f,64
1793,f,72
1794,f,56
1795,f,56
1796,f,64
1797,f,72
1798,f,48
1799,f,64
1800,f,80
1801,f,56
1802,f,64
1803,f,80
1804,f,72
1805,f,80
1806,f,64
1807,f,48
1808,f,48
1809,f,72
1810,f,80
1811,f,72
1812,f,48
1813,f,72
1814,f,48
1815,f,80
1816,f,80
1817,f,56
1818,f,72
1819,f,80
1820,f,64
1821,f,72
1822,f,56
1823,f,56
1824,f,48
1825,f,56
1826,f,48
1827,f,48
1828,f,72
1829,f,72
1830,f,72
1831,f,56
1832,f,64
1833,f,72
1834,f,80
1835,f,64
1836,f,64
1837,f,72
1838,f,48
1839,f,64
1840,f,80
1841,f,72
1842,f,80
1843,f,48
1844,f,64
1845,f,80
1846,f,64
1847,f,72
1848,f,56
1849,f,56
1850,f,56
1851,f,80
1852,f,64
1853,f,64
1854,f,72
1855,f,72
1856,f,80
1857,f,80
1858,f,80
1859,f,56
1860,f,48
1861,f,64
1862,f,72
1863,f,48
1864,f,72
1865,f,72
1866,f,72
1867,f,48
1868,f,48
1869,f,64
1870,f,64
1871,f,80
1872,f,48
1873,f,64
1874,f,56
1875,f,64
1876,f,64
1877,f,56
1878,f,64
1879,f,64
1880,f,48
1881,f,80
1882,f,80
1883,f,48
1884,f,48
1885,f,48
1886,f,48
1887,f,72
1888,f,72
1889,f,48
1890,f,64
1891,f,48
1892,f,64
1893,f,56
1894,f,48
1895,f,56
1896,f,64
1897,f,64
1898,f,56
1899,f,48
1900,f,80
1901,f,64
1902,f,80
1903,f,56
1904,f,72
1905,f,72
1906,f,80
1907,f,64
1908,f,80
1909,f,72
1910,f,72
1911,f,64
1912,f,72
1913,f,72
1914,f,80
1915,f,56
1916,f,64
1917,f,72
1918,f,56
1919,f,48
1920,f,56
1921,f,72
1922,f,48
1923,f,72
1924,f,56
1925,f,72
1926,f,48
1927,f,80
1928,f,56
1929,f,72
1930,f,48
1931,f,80
1932,f,48
1933,f,56
1934,f,64
1935,f,56
1936,f,56
1937,f,56
1938,f,56
1939,f,80
1940,f,48
1941,f,56
1942,f,80
1943,f,56
1944,f,48
1945,f,64
1946,f,64
1947,f,64
1948,f,80
1949,f,48
1950,f,56
1951,f,56
1952,f,80
1953,f,80
1954,f,72
1955,f,80
1956,f,72
1957,f,64
1958,f,48
1959,f,64
1960,f,64
1961,f,48
1962,f,72
1963,f,56
1964,f,64
1965,f,80
1966,f,72
1967,f,72
1968,f,48
1969,f,80
1970,f,64
1971,f,56
1972,f,72
1973,f,56
1974,f,72
1975,f,72
1976,f,72
1977,f,72
1978,f,80
1979,f,72
1980,f,48
1981,f,64
1982,f,72
1983,f,64
1984,f,56
1985,f,64
1986,f,56
1987,f,80
1988,f,56
1989,f,64
1990,f,64
1991,f,56
1992,f,64
1993,f,64
1994,f,72
1995,f,72
1996,f,64
1997,f,80
1998,f,80
1999,f,72
2000,f,80
2001,f,64
2002,f,80
2003,f,29696
2004,a,64
2005,a,80
2006,a,72
2007,a,64
2008,a,64
2009,a,72
2010,a,80
2011,a,64
2012,a,64
2013,a,80
2014,a,64
2015,a,48
2016,a,56
2017,a,48
2018,a,48
2019,a,64
2020,a,48
2021,a,80
2022,a,72
2023,a,48
2024,a,64
2025,a,64
2026,a,80
2027,a,80
2028,a,56
2029,a,48
2030,a,56
2031,a,56
2032,a,64
2033,a,64
2034,a,64
2035,a,72
2036,a,64
2037,a,80
2038,a,72
2039,a,48
2040,a,80
2041,a,48
2042,a,64
2043,a,56
2044,a,48
2045,a,56
2046,a,80
2047,a,64
2048,a,56
2049,a,80
2050,a,72
2051,a,72
2052,a,48
2053,a,64
2054,a,56
2055,a,80
2056,a,80
2057,a,80
2058,a,48
2059,a,64
2060,a,48
2061,a,48
2062,a,80
2063,a,80
2064,a,48
2065,a,72
2066,a,72
2067,a,56
2068,a,56
2069,a,48
2070,a,72
2071,a,48
2072,a,80
2073,a,72
2074,a,48
2075,a,72
2076,a,72
2077,a,56
2078,a,64
2079,a,72
2080,a,56
2081,a,56
2082,a,56
2083,a,48
2084,a,72
2085,a,64
2086,a,64
2087,a,72
2088,a,56
2089,a,64
2090,a,56
2091,a,64
2092,a,80
2093,a,64
2094,a,48
2095,a,48
2096,a,80
2097,a,48
2098,a,64
2099,a,56
2100,a,56
2101,a,72
2102,a,72
2103,a,56
2104,a,48
2105,a,72
2106,a,72
2107,a,56
2108,a,64
2109,a,56
2110,a,56
2111,a,80
2112,a,64
2113,a,64
2114,a,72
2115,a,72
2116,a,48
2117,a,72
2118,a,72
2119,a,72
2120,a,48
2121,a,80
2122,a,64
2123,a,64
2124,a,80
2125,a,80
2126,a,72
2127,a,56
2128,a,72
2129,a,80
2130,a,72
2131,a,72
2132,a,72
2133,a,80
2134,a,72
2135,a,56
2136,a,80
2137,a,48
2138,a,80
2139,a,56
