time,op,size
367,a,12
368,a,12
369,a,12
370,a,12
371,a,12
372,a,12
373,a,12
374,a,12
375,a,12
376,a,12
377,a,12
378,a,12
379,a,12
380,a,12
381,a,12
382,a,12
383,a,12
384,a,12
385,a,12
386,a,12
387,a,12
388,a,12
389,a,12
390,a,12
391,a,12
392,a,12
393,a,12
394,a,12
395,a,12
396,a,12
397,a,12
398,a,12
399,a,12
400,a,12
401,a,12
402,a,12
403,a,12
404,a,12
405,a,12
406,a,12
407,a,12
408,a,12
409,a,12
410,a,12
411,a,12
412,a,12
413,a,12
414,a,12
415,a,12
416,a,12
417,a,12
418,a,12
419,a,12
420,a,12
421,a,12
422,a,12
423,a,12
424,a,12
425,a,12
426,a,12
427,a,12
428,a,12
429,a,12
430,a,12
431,a,12
432,a,12
433,a,12
434,a,12
435,a,12
436,a,12
437,a,12
438,a,12
439,a,12
440,a,12
441,a,12
442,a,12
443,a,12
444,a,12
445,a,12
446,a,12
447,a,12
448,a,12
449,a,12
450,a,12
451,a,12
452,a,12
453,a,12
454,a,12
455,a,12
456,a,12
457,a,12
458,a,12
459,a,12
460,a,12
461,a,12
462,a,12
463,a,12
464,a,12
465,a,12
466,a,12
467,a,12
468,a,12
469,a,12
470,a,12
471,a,12
472,a,12
473,a,12
474,a,12
475,a,12
476,a,12
477,a,12
478,a,12
479,a,12
480,a,12
481,a,12
482,a,12
483,a,12
484,a,12
485,a,12
486,a,12
487,a,12
488,a,12
489,a,12
490,a,12
491,a,12
492,a,12
493,a,12
494,a,12
495,a,12
496,a,12
497,a,12
498,a,12
499,a,12
500,a,12
501,a,12
502,a,12
503,a,12
504,a,12
505,a,12
506,a,12
507,a,12
508,a,12
509,a,12
510,a,12
511,a,12
512,a,12
513,a,12
514,a,12
515,a,12
516,a,12
517,a,12
518,a,12
519,a,12
520,a,12
521,a,12
522,a,12
523,a,12
524,a,12
525,a,12
526,a,12
527,a,12
528,a,12
529,a,12
530,a,12
531,a,12
532,a,12
533,a,12
534,a,12
535,a,12
536,a,12
537,a,12
538,r,47
539,r,105
540,a,12
541,a,12
542,a,12
543,a,12
544,a,12
545,a,12
546,a,12
547,a,12
548,a,12
549,a,12
550,a,12
551,a,12
552,a,12
553,a,12
554,a,12
555,a,12
556,a,12
557,a,12
558,a,12
559,a,12
560,a,12
561,a,12
562,a,12
563,a,12
564,a,12
565,a,12
566,a,12
567,a,12
568,a,12
569,a,12
570,a,12
571,a,12
572,a,12
573,a,12
574,a,12
575,a,12
576,a,12
577,a,12
578,a,12
579,a,12
580,a,12
581,a,12
582,a,12
583,a,12
584,a,12
585,a,12
586,a,12
587,a,12
588,a,12
589,a,12
590,a,12
591,a,12
592,a,12
593,a,12
594,a,12
595,a,12
596,a,12
597,a,12
598,a,12
599,a,12
600,a,12
601,a,12
602,a,12
603,a,12
604,a,12
605,a,12
606,a,12
607,a,12
608,a,12
609,a,12
610,a,12
611,a,12
612,a,12
613,a,12
614,a,12
615,a,12
616,a,12
617,a,12
618,a,12
619,a,12
620,a,12
621,a,12
622,a,12
623,a,12
624,a,12
625,a,12
626,a,12
627,a,12
628,a,12
629,a,12
630,a,12
631,a,12
632,a,12
633,a,12
634,a,12
635,a,12
636,a,12
637,a,12
638,a,12
639,a,12
640,a,12
641,a,12
642,a,12
643,a,12
644,a,12
645,a,12
646,a,12
647,a,12
648,a,12
649,a,12
650,a,12
651,a,12
652,a,12
653,a,12
654,a,12
655,a,12
656,a,12
657,a,12
658,a,12
659,a,12
660,a,12
661,a,12
662,a,12
663,a,12
664,a,12
665,a,12
666,a,12
667,a,12
668,a,12
669,a,12
670,a,12
671,a,12
672,a,12
673,a,12
674,a,12
675,a,12
676,a,12
677,a,12
678,a,12
679,a,12
680,a,12
681,a,12
682,a,12
683,a,12
684,a,12
685,a,12
686,a,12
687,a,12
688,a,12
689,a,12
690,a,12
691,a,12
692,a,12
693,a,12
694,a,12
695,a,12
696,a,12
697,a,12
698,a,12
699,a,12
700,a,12
701,a,12
702,a,12
703,a,12
704,a,12
705,a,12
706,a,12
707,a,12
708,a,12
709,a,12
710,a,12
711,a,12
712,a,12
713,a,12
714,a,12
715,a,12
716,a,12
717,a,12
718,a,12
719,a,12
720,a,12
721,a,12
722,a,12
723,a,12
724,a,12
725,a,12
726,a,12
727,a,12
728,a,12
729,a,12
730,a,12
731,a,12
732,a,12
733,a,12
734,a,12
735,a,12
736,a,12
737,a,12
738,a,12
739,a,12
740,f,7080
741,f,364
742,f,16384
743,f,27
744,f,116
745,f,8
746,f,27
747,f,80
748,f,120
749,f,105
750,f,47
751,f,88
752,f,15
753,f,26
754,a,16
755,a,28
756,a,24688
757,a,352
758,f,352
759,a,8
760,a,116
761,a,31
762,a,16384
763,a,7080
764,a,364
765,a,88
766,a,31
767,a,12
768,a,12
769,a,65536
770,a,31
771,a,80
772,a,15
773,a,15
774,r,37
775,r,70
776,a,12
777,a,15
778,a,15
779,r,37
780,a,12
781,a,12
782,r,120
783,a,12
784,a,12
785,a,12
786,a,15
787,r,24
788,a,15
789,a,28
790,a,12
791,a,12
792,a,12
793,a,12
794,a,12
795,a,12
796,f,15
797,a,15
798,a,12
799,a,12
800,a,12
801,a,12
802,a,12
803,a,12
804,a,12
805,a,12
806,a,12
807,a,12
808,f,15
809,a,15
810,a,12
811,a,12
812,a,12
813,a,12
814,a,12
815,a,12
816,a,12
817,a,12
818,a,12
819,a,12
820,f,15
821,a,15
822,a,12
823,a,12
824,a,12
825,a,12
826,a,12
827,a,12
828,f,15
829,a,15
830,a,12
831,a,12
832,a,12
833,a,12
834,a,12
835,a,12
836,f,15
837,a,15
838,a,12
839,a,12
840,a,12
841,a,12
842,a,12
843,a,12
844,a,12
845,a,12
846,a,12
847,a,12
848,a,12
849,a,12
850,a,12
851,a,12
852,a,12
853,a,12
854,f,15
855,a,12
856,a,12
857,a,12
858,a,12
859,a,12
860,r,74
861,r,143
862,r,229
863,r,358
864,r,552
865,r,400
866,a,12
867,a,12
868,a,12
869,a,12
870,a,12
871,a,12
872,a,12
873,a,12
874,a,12
875,a,12
876,a,12
877,a,12
878,a,12
879,a,15
880,a,12
881,a,12
882,a,12
883,a,12
884,a,12
885,a,12
886,a,12
887,a,12
888,a,12
889,a,12
890,a,12
891,a,12
892,a,12
893,a,12
894,a,12
895,a,12
896,a,12
897,f,15
898,a,15
899,r,48
900,a,15
901,a,15
902,a,12
903,a,12
904,a,12
905,a,12
906,a,12
907,a,12
908,a,12
909,a,12
910,a,12
911,a,12
912,a,12
913,a,12
914,a,12
915,a,12
916,a,12
917,a,12
918,a,12
919,a,12
920,a,12
921,r,57
922,a,12
923,a,12
924,a,12
925,a,12
926,a,12
927,a,12
928,a,12
929,a,12
930,f,15
931,f,15
932,f,15
933,a,12
934,a,12
935,a,12
936,a,12
937,a,12
938,a,12
939,a,12
940,a,12
941,a,12
942,a,12
943,a,12
944,a,12
945,a,12
946,a,12
947,a,12
948,a,12
949,a,12
950,a,12
951,a,12
952,a,12
953,a,12
954,a,12
955,a,12
956,a,12
957,a,12
958,a,12
959,a,12
960,a,12
961,a,12
962,a,12
963,a,12
964,a,12
965,a,12
966,a,12
967,a,12
968,a,12
969,a,12
970,a,12
971,a,12
972,a,12
973,a,12
974,a,12
975,a,12
976,a,12
977,a,12
978,a,12
979,a,12
980,a,12
981,a,12
982,a,12
983,a,12
984,a,12
985,a,12
986,a,12
987,a,12
988,a,12
989,a,15
990,a,15
991,a,15
992,r,96
993,a,15
994,a,12
995,a,12
996,a,12
997,a,12
998,a,12
999,a,12
1000,a,12
1001,a,12
1002,a,12
1003,a,12
1004,a,12
1005,a,12
1006,a,12
1007,a,12
1008,a,12
1009,a,12
1010,a,12
1011,a,12
1012,a,12
1013,a,12
1014,a,12
1015,a,12
1016,a,12
1017,a,12
1018,a,12
1019,a,12
1020,a,12
1021,a,12
1022,a,12
1023,f,15
1024,f,15
1025,f,15
1026,f,15
1027,a,15
1028,a,15
1029,a,12
1030,a,12
1031,a,12
1032,a,12
1033,a,12
1034,a,12
1035,a,12
1036,a,12
1037,a,12
1038,a,12
1039,a,12
1040,a,12
1041,a,12
1042,a,12
1043,a,12
1044,a,12
1045,a,12
1046,a,12
1047,a,12
1048,a,12
1049,f,15
1050,f,15
1051,a,15
1052,a,12
1053,a,12
1054,a,12
1055,a,12
1056,a,12
1057,a,12
1058,a,12
1059,a,12
1060,a,12
1061,a,12
1062,a,12
1063,a,12
1064,a,12
1065,a,12
1066,a,12
1067,a,12
1068,a,12
1069,f,15
1070,a,15
1071,a,15
1072,a,15
1073,a,12
1074,a,12
1075,a,12
1076,a,12
1077,a,12
1078,a,12
1079,a,12
1080,a,12
1081,a,12
1082,a,12
1083,a,12
1084,a,12
1085,a,12
1086,a,12
1087,a,12
1088,a,12
1089,a,12
1090,a,12
1091,a,12
1092,a,12
1093,a,12
1094,f,15
1095,f,15
1096,f,15
1097,a,15
1098,a,15
1099,a,15
1100,a,15
1101,a,12
1102,a,12
1103,a,12
1104,a,12
1105,a,12
1106,a,12
1107,a,12
1108,a,12
1109,a,12
1110,a,12
1111,a,12
1112,a,12
1113,a,12
1114,a,12
1115,a,12
1116,a,12
1117,a,12
1118,a,12
1119,a,12
1120,a,12
1121,a,12
1122,a,12
1123,a,12
1124,a,12
1125,a,12
1126,a,12
1127,a,12
1128,a,12
1129,f,15
1130,f,15
1131,f,15
1132,f,15
1133,a,15
1134,a,12
1135,a,12
1136,a,12
1137,a,12
1138,a,12
1139,a,12
1140,a,12
1141,a,12
1142,a,12
1143,a,12
1144,a,12
1145,a,12
1146,a,12
1147,a,12
1148,a,12
1149,a,12
1150,a,12
1151,a,12
1152,f,15
1153,a,15
1154,a,12
1155,a,12
1156,a,12
1157,a,12
1158,a,12
1159,a,12
1160,a,12
1161,a,12
1162,a,12
1163,a,12
1164,a,12
1165,a,12
1166,a,12
1167,a,12
1168,a,12
1169,a,12
1170,a,12
1171,a,12
1172,f,15
1173,a,15
1174,a,15
1175,a,15
1176,a,12
1177,a,12
1178,a,12
1179,a,12
1180,a,12
1181,a,12
1182,a,12
1183,a,12
1184,a,12
1185,a,12
1186,a,12
1187,a,12
1188,a,12
1189,a,12
1190,a,12
1191,a,12
1192,a,12
1193,a,12
1194,a,12
1195,a,12
1196,a,12
1197,a,12
1198,a,12
1199,a,12
1200,a,12
1201,f,15
1202,f,15
1203,f,15
1204,a,15
1205,a,15
1206,a,15
1207,a,15
1208,a,12
1209,a,12
1210,a,12
1211,a,12
1212,a,12
1213,a,12
1214,a,12
1215,a,12
1216,a,12
1217,a,12
1218,a,12
1219,a,12
1220,a,12
1221,a,12
1222,a,12
1223,a,12
1224,a,12
1225,a,12
1226,a,12
1227,a,12
1228,a,12
1229,a,12
1230,r,615
1231,a,12
1232,a,12
1233,a,12
1234,a,12
1235,a,12
1236,a,12
1237,a,12
1238,a,12
1239,a,12
1240,a,12
1241,a,12
1242,a,12
1243,a,12
1244,f,15
1245,f,15
1246,f,15
1247,f,15
1248,a,15
1249,a,12
1250,a,12
1251,a,12
1252,a,12
1253,a,12
1254,a,12
1255,a,12
1256,a,12
1257,a,12
1258,a,12
1259,a,12
1260,a,12
1261,a,12
1262,a,12
1263,a,12
1264,a,12
1265,a,12
1266,f,15
1267,a,15
1268,a,12
1269,a,12
1270,a,12
1271,a,12
1272,a,12
1273,a,12
1274,a,12
1275,a,12
1276,a,12
1277,a,12
1278,a,12
1279,a,12
1280,a,12
1281,a,12
1282,a,12
1283,a,12
1284,a,12
1285,a,12
1286,a,12
1287,f,15
1288,a,15
1289,a,12
1290,a,12
1291,a,12
1292,a,12
1293,a,12
1294,a,12
1295,a,12
1296,a,12
1297,a,12
1298,a,12
1299,a,12
1300,a,12
1301,a,12
1302,a,12
1303,a,12
1304,a,12
1305,a,12
1306,f,15
1307,a,15
1308,a,15
1309,a,15
1310,a,12
1311,a,12
1312,a,12
1313,a,12
1314,a,12
1315,a,12
1316,a,12
1317,a,12
1318,a,12
1319,a,12
1320,a,12
1321,a,12
1322,a,12
1323,a,12
1324,a,12
1325,a,12
1326,a,12
1327,a,12
1328,a,12
1329,a,12
1330,a,12
1331,a,12
1332,a,12
1333,f,15
1334,f,15
1335,f,15
1336,a,15
1337,a,15
1338,a,15
1339,a,15
1340,a,12
1341,a,12
1342,a,12
1343,a,12
1344,a,12
1345,a,12
1346,a,12
1347,a,12
1348,a,12
1349,a,12
1350,a,12
1351,a,12
1352,a,12
1353,a,12
1354,a,12
1355,a,12
1356,a,12
1357,a,12
1358,a,12
1359,a,12
1360,a,12
1361,a,12
1362,a,12
1363,a,12
1364,a,12
1365,a,12
1366,a,12
1367,a,12
1368,a,12
1369,a,12
1370,a,12
1371,a,12
1372,a,12
1373,a,12
1374,a,12
1375,a,12
1376,f,15
1377,f,15
1378,f,15
1379,f,15
1380,a,15
1381,a,15
1382,a,15
1383,a,12
1384,a,12
1385,a,12
1386,a,12
1387,a,12
1388,a,12
1389,a,12
1390,a,12
1391,a,12
1392,a,12
1393,a,12
1394,a,12
1395,a,12
1396,a,12
1397,a,12
1398,a,12
1399,a,12
1400,a,12
1401,a,12
1402,f,15
1403,f,15
1404,f,15
1405,a,15
1406,a,15
1407,a,12
1408,a,12
1409,a,12
1410,a,12
1411,a,12
1412,a,12
1413,a,12
1414,a,12
1415,a,12
1416,a,12
1417,a,12
1418,a,12
1419,a,12
1420,a,12
1421,a,12
1422,a,12
1423,a,12
1424,a,12
1425,a,12
1426,a,12
1427,a,12
1428,a,12
1429,a,12
1430,a,12
1431,a,12
1432,a,12
1433,f,15
1434,f,15
1435,a,15
1436,a,15
1437,a,15
1438,a,15
1439,a,12
1440,a,12
1441,a,12
1442,a,12
1443,a,12
1444,a,12
1445,a,12
1446,a,12
1447,a,12
1448,a,12
1449,a,12
1450,a,12
1451,a,12
1452,a,12
1453,a,12
1454,a,12
1455,a,12
1456,a,12
1457,a,12
1458,a,12
1459,a,12
1460,a,12
1461,a,12
1462,a,12
1463,a,12
1464,a,12
1465,f,15
1466,f,15
1467,f,15
1468,f,15
1469,a,12
1470,a,12
1471,a,12
1472,a,12
1473,a,12
1474,a,12
1475,a,12
1476,a,12
1477,a,12
1478,a,12
1479,a,12
1480,a,12
1481,a,12
1482,a,12
1483,a,12
1484,a,12
1485,a,12
1486,a,12
1487,a,12
1488,a,12
1489,a,12
1490,a,15
1491,a,15
1492,a,15
1493,a,15
1494,a,12
1495,a,12
1496,a,12
1497,a,12
1498,a,12
1499,a,12
1500,a,12
1501,a,12
1502,a,12
1503,a,12
1504,a,12
1505,a,12
1506,a,12
1507,a,12
1508,a,12
1509,a,12
1510,a,12
1511,a,12
1512,a,12
1513,a,12
1514,a,12
1515,a,12
1516,a,12
1517,a,12
1518,a,12
1519,f,15
1520,f,15
1521,f,15
1522,f,15
1523,a,15
1524,a,15
1525,a,12
1526,a,12
1527,a,12
1528,a,12
1529,a,12
1530,a,12
1531,a,12
1532,a,12
1533,a,12
1534,a,12
1535,a,12
1536,a,12
1537,a,12
1538,a,12
1539,a,12
1540,a,12
1541,a,12
1542,a,12
1543,f,15
1544,f,15
1545,a,15
1546,a,15
1547,a,15
1548,a,12
1549,a,12
1550,a,12
1551,a,12
1552,a,12
1553,a,12
1554,a,12
1555,a,12
1556,a,12
1557,a,12
1558,a,12
1559,a,12
1560,a,12
1561,a,12
1562,a,12
1563,a,12
1564,a,12
1565,a,12
1566,a,12
1567,a,12
1568,a,12
1569,a,12
1570,a,12
1571,f,15
1572,f,15
1573,f,15
1574,a,15
1575,a,12
1576,a,12
1577,a,12
1578,a,12
1579,a,12
1580,a,12
1581,a,12
1582,a,12
1583,a,12
1584,a,12
1585,a,12
1586,a,12
1587,a,12
1588,a,12
1589,a,12
1590,a,12
1591,a,12
1592,f,15
1593,a,15
1594,a,12
1595,a,12
1596,a,12
1597,a,12
1598,a,12
1599,a,12
1600,r,160
1601,a,12
1602,a,12
1603,a,12
1604,a,12
1605,a,12
1606,a,12
1607,a,12
1608,a,12
1609,a,12
1610,a,12
1611,a,12
1612,a,12
1613,f,15
1614,a,15
1615,a,15
1616,a,12
1617,a,12
1618,a,12
1619,a,12
1620,a,12
1621,a,12
1622,a,12
1623,a,12
1624,a,12
1625,a,12
1626,a,12
1627,a,12
1628,a,12
1629,a,12
1630,a,12
1631,a,12
1632,a,12
1633,a,12
1634,a,12
1635,a,12
1636,a,12
1637,a,12
1638,a,12
1639,a,12
1640,a,12
1641,a,12
1642,a,12
1643,a,12
1644,a,12
1645,a,12
1646,a,12
1647,a,12
1648,a,12
1649,a,12
1650,a,12
1651,a,12
1652,a,12
1653,f,15
1654,f,15
1655,a,12
1656,a,12
1657,a,12
1658,a,12
1659,a,12
1660,a,12
1661,a,12
1662,a,12
1663,a,12
1664,a,12
1665,a,12
1666,a,12
1667,a,12
1668,a,12
1669,a,12
1670,a,12
1671,a,12
1672,a,12
1673,a,12
1674,a,12
1675,a,12
1676,a,12
1677,a,12
1678,a,12
1679,a,12
1680,a,12
1681,a,12
1682,a,12
1683,a,12
1684,a,12
1685,a,12
1686,a,12
1687,a,12
1688,a,12
1689,a,12
1690,a,12
1691,a,12
1692,a,12
1693,a,12
1694,a,12
1695,a,12
1696,a,12
1697,a,12
1698,a,12
1699,a,12
1700,a,12
1701,a,12
1702,a,12
1703,a,15
1704,a,15
1705,a,15
1706,a,12
1707,a,12
1708,a,12
1709,a,12
1710,a,12
1711,a,12
1712,a,12
1713,a,12
1714,a,12
1715,a,12
1716,a,12
1717,a,12
1718,a,12
1719,a,12
1720,a,12
1721,a,12
1722,a,12
1723,a,12
1724,a,12
1725,a,12
1726,a,12
1727,a,12
1728,a,12
1729,f,15
1730,f,15
1731,f,15
1732,a,15
1733,a,15
1734,a,15
1735,a,12
1736,a,12
1737,a,12
1738,a,12
1739,a,12
1740,a,12
1741,a,12
1742,a,12
1743,a,12
1744,a,12
1745,a,12
1746,a,12
1747,a,12
1748,a,12
1749,a,12
1750,a,12
1751,a,12
1752,a,12
1753,a,12
1754,f,15
1755,f,15
1756,f,15
1757,a,15
1758,a,15
1759,a,15
1760,a,12
1761,a,12
1762,a,12
1763,a,12
1764,a,12
1765,a,12
1766,a,12
1767,a,12
1768,a,12
1769,a,12
1770,a,12
1771,a,12
1772,a,12
1773,a,12
1774,a,12
1775,a,12
1776,a,12
1777,a,12
1778,a,12
1779,f,15
1780,f,15
1781,f,15
1782,a,15
1783,a,15
1784,a,15
1785,a,12
1786,a,12
1787,a,12
1788,a,12
1789,a,12
1790,a,12
1791,a,12
1792,a,12
1793,a,12
1794,a,12
1795,a,12
1796,a,12
1797,a,12
1798,a,12
1799,a,12
1800,a,12
1801,a,12
1802,a,12
1803,a,12
1804,a,12
1805,a,12
1806,f,15
1807,f,15
1808,f,15
1809,a,15
1810,a,15
1811,a,15
1812,a,12
1813,a,12
1814,a,12
1815,a,12
1816,a,12
1817,a,12
1818,a,12
1819,a,12
1820,a,12
1821,a,12
1822,a,12
1823,a,12
1824,a,12
1825,a,12
1826,a,12
1827,a,12
1828,a,12
1829,a,12
1830,a,12
1831,f,15
1832,f,15
1833,f,15
1834,a,15
1835,a,15
1836,a,12
1837,a,12
1838,a,12
1839,a,12
1840,a,12
1841,a,12
1842,a,12
1843,a,12
1844,a,12
1845,a,12
1846,a,12
1847,a,12
1848,a,12
1849,a,12
1850,a,12
1851,a,12
1852,a,12
1853,a,12
1854,a,12
1855,a,12
1856,a,12
1857,f,15
1858,f,15
1859,a,15
1860,a,15
1861,a,12
1862,a,12
1863,a,12
1864,a,12
1865,a,12
1866,a,12
1867,a,12
1868,a,12
1869,a,12
1870,a,12
1871,a,12
1872,a,12
1873,a,12
1874,a,12
1875,a,12
1876,a,12
1877,a,12
1878,a,12
1879,f,15
1880,f,15
1881,a,15
1882,a,12
1883,a,12
1884,a,12
1885,a,12
1886,a,12
1887,a,12
1888,a,12
1889,a,12
1890,a,12
1891,a,12
1892,a,12
1893,a,12
1894,a,12
1895,a,12
1896,a,12
1897,a,12
1898,a,12
1899,f,15
1900,a,15
1901,a,12
1902,a,12
1903,a,12
1904,a,12
1905,a,12
1906,a,12
1907,a,12
1908,a,12
1909,a,12
1910,a,12
1911,a,12
1912,a,12
1913,a,12
1914,a,12
1915,a,12
1916,a,12
1917,a,12
1918,f,15
1919,a,15
1920,a,15
1921,a,12
1922,a,12
1923,a,12
1924,a,12
1925,a,12
1926,a,12
1927,a,12
1928,a,12
1929,a,12
1930,a,12
1931,a,12
1932,a,12
1933,a,12
1934,a,12
1935,a,12
1936,a,12
1937,a,12
1938,a,12
1939,f,15
1940,f,15
1941,a,15
1942,a,15
1943,a,12
1944,a,12
1945,a,12
1946,a,12
1947,a,12
1948,a,12
1949,a,12
1950,a,12
1951,a,12
1952,a,12
1953,a,12
1954,a,12
1955,a,12
1956,a,12
1957,a,12
1958,a,12
1959,a,12
1960,a,12
1961,f,15
1962,f,15
1963,a,15
1964,a,15
1965,a,12
1966,a,12
1967,a,12
1968,a,12
1969,a,12
1970,a,12
1971,a,12
1972,a,12
1973,a,12
1974,a,12
1975,a,12
1976,a,12
1977,a,12
1978,a,12
1979,a,12
1980,a,12
1981,a,12
1982,a,12
1983,a,12
1984,a,12
1985,a,12
1986,f,15
1987,f,15
1988,a,15
1989,a,15
1990,a,12
1991,a,12
1992,a,12
1993,a,12
1994,a,12
1995,a,12
1996,a,12
1997,a,12
1998,a,12
1999,a,12
2000,a,12
2001,a,12
2002,a,12
2003,a,12
2004,a,12
2005,a,12
2006,a,12
2007,a,12
2008,f,15
2009,f,15
2010,a,15
2011,a,15
2012,a,15
2013,a,12
2014,a,12
2015,a,12
2016,a,12
2017,a,12
2018,a,12
2019,a,12
2020,a,12
2021,a,12
2022,a,12
2023,a,12
2024,a,12
2025,a,12
2026,a,12
2027,a,12
2028,a,12
2029,a,12
2030,a,12
2031,a,12
2032,a,12
2033,a,12
2034,f,15
2035,f,15
2036,f,15
2037,a,15
2038,a,15
2039,a,12
2040,a,12
2041,a,12
2042,a,12
2043,a,12
2044,a,12
2045,a,12
2046,a,12
2047,a,12
2048,a,12
2049,a,12
2050,a,12
2051,a,12
2052,a,12
2053,a,12
2054,a,12
2055,a,12
2056,a,12
2057,a,12
2058,a,12
2059,a,12
2060,f,15
2061,f,15
2062,a,15
2063,a,15
2064,a,15
2065,a,15
2066,a,15
2067,a,12
2068,a,12
2069,a,12
2070,a,12
2071,a,12
2072,a,12
2073,a,12
2074,a,12
2075,a,12
2076,a,12
2077,a,12
2078,a,12
2079,a,12
2080,a,12
2081,a,12
2082,a,12
2083,a,12
2084,a,12
2085,a,12
2086,a,12
2087,a,12
2088,a,12
2089,a,12
2090,a,12
2091,a,12
2092,a,12
2093,a,12
2094,a,12
2095,a,12
2096,a,12
2097,a,12
2098,a,12
2099,a,12
2100,a,12
2101,a,12
2102,a,12
2103,a,12
2104,a,12
2105,a,12
2106,f,15
2107,f,15
2108,f,15
2109,f,15
2110,f,15
2111,a,15
2112,a,15
2113,a,15
2114,a,12
2115,a,12
2116,a,12
2117,a,12
2118,a,12
2119,a,12
2120,a,12
2121,a,12
2122,a,12
2123,a,12
2124,a,12
2125,a,12
2126,a,12
2127,a,12
2128,a,12
2129,a,12
2130,a,12
2131,a,12
2132,a,12
2133,f,15
2134,f,15
2135,f,15
2136,a,15
2137,a,15
2138,a,12
