time,op,size
494,f,24
495,a,24
496,f,24
497,f,56
498,f,72
499,f,8
500,a,8
501,r,31
502,a,8
503,f,8
504,a,40
505,f,40
506,a,24
507,a,12
508,f,12
509,f,24
510,a,24
511,a,13
512,a,8
513,r,16
514,a,8
515,f,8
516,f,13
517,f,24
518,a,8
519,a,72
520,a,56
521,a,24
522,a,12
523,f,12
524,f,24
525,a,24
526,f,24
527,f,56
528,f,72
529,f,8
530,a,8
531,r,31
532,a,8
533,f,8
534,a,40
535,f,40
536,a,24
537,a,12
538,f,12
539,f,24
540,a,24
541,a,13
542,a,8
543,r,16
544,a,8
545,f,8
546,f,13
547,f,24
548,a,8
549,a,72
550,a,56
551,a,24
552,a,12
553,f,12
554,f,24
555,a,24
556,f,24
557,f,56
558,f,72
559,f,8
560,a,8
561,r,31
562,a,8
563,f,8
564,a,40
565,f,40
566,a,24
567,a,12
568,f,12
569,f,24
570,a,24
571,a,13
572,a,8
573,r,16
574,a,8
575,f,8
576,f,13
577,f,24
578,a,8
579,a,72
580,a,56
581,a,24
582,a,12
583,f,12
584,f,24
585,a,24
586,f,24
587,f,56
588,f,72
589,f,8
590,a,8
591,r,31
592,a,8
593,f,8
594,a,40
595,f,40
596,a,24
597,a,12
598,f,12
599,f,24
600,a,24
601,a,13
602,a,8
603,r,16
604,a,8
605,f,8
606,f,13
607,f,24
608,a,8
609,a,72
610,a,56
611,a,24
612,a,12
613,f,12
614,f,24
615,a,24
616,f,24
617,f,56
618,f,72
619,f,8
620,a,8
621,r,31
622,a,8
623,f,8
624,a,40
625,f,40
626,a,24
627,a,12
628,f,12
629,f,24
630,a,24
631,a,13
632,a,8
633,r,16
634,a,8
635,f,8
636,f,13
637,f,24
638,a,8
639,a,72
640,a,56
641,a,24
642,a,12
643,f,12
644,f,24
645,a,24
646,f,24
647,f,56
648,f,72
649,f,8
650,a,8
651,r,31
652,a,8
653,f,8
654,a,40
655,f,40
656,a,24
657,a,12
658,f,12
659,f,24
660,a,24
661,a,13
662,a,8
663,r,16
664,a,8
665,f,8
666,f,13
667,f,24
668,a,8
669,a,72
670,a,56
671,a,24
672,a,12
673,f,12
674,f,24
675,a,24
676,f,24
677,f,56
678,f,72
679,f,8
680,a,8
681,r,31
682,a,8
683,f,8
684,a,40
685,f,40
686,f,24
687,a,50
688,f,50
689,a,208
690,a,128
691,a,32640
692,a,18
693,f,32640
694,f,128
695,f,208
696,a,100
697,r,312
698,a,21
699,a,56
700,f,56
701,a,56
702,f,56
703,a,56
704,f,56
705,a,100
706,a,56
707,f,56
708,f,100
709,a,32808
710,f,32808
711,a,56
712,f,56
713,a,56
714,f,56
715,a,56
716,f,56
717,a,56
718,f,56
719,a,568
720,f,568
721,a,10
722,f,10
723,a,568
724,f,568
725,a,10
726,f,10
727,a,568
728,f,568
729,a,10
730,f,10
731,a,56
732,f,56
733,a,56
734,f,56
735,a,56
736,f,56
737,a,568
738,f,568
739,a,33
740,a,56
741,f,56
742,f,33
743,a,128
744,a,100
745,f,128
746,a,568
747,f,568
748,a,33
749,a,100
750,f,100
751,f,33
752,a,100
753,f,100
754,a,56
755,f,56
756,f,100
757,a,128
758,a,100
759,f,128
760,a,56
761,f,56
762,f,100
763,a,56
764,f,56
765,a,56
766,f,56
767,a,128
768,a,100
769,f,128
770,a,568
771,f,568
772,a,33
773,a,100
774,f,100
775,f,33
776,a,100
777,f,100
778,a,100
779,f,100
780,f,100
781,a,56
782,f,56
783,a,40
784,a,32
785,a,40
786,a,32
787,f,40
788,a,248
789,a,176
790,a,40
791,a,32
792,a,32808
793,f,32808
794,a,56
795,f,56
796,a,56
797,f,56
798,a,8208
799,a,1552
800,a,2080
801,a,2080
802,a,2080
803,a,2080
804,a,2080
805,a,2080
806,a,2080
807,a,2080
808,a,1056
809,a,1056
810,a,72
811,a,200
812,a,200
813,a,200
814,a,200
815,a,200
816,a,24
817,a,128
818,a,100
819,f,128
820,a,568
821,f,568
822,f,100
823,a,568
824,a,22
825,a,16
826,a,12
827,a,200
828,a,22
829,a,88
830,a,22
831,a,1056
832,a,4
833,a,25
834,a,25
835,a,22
836,a,24
837,a,88
838,a,24
839,f,24
840,f,88
841,a,32
842,a,32
843,a,57
844,a,568
845,f,568
846,f,32
847,f,32
848,f,57
849,a,32
850,a,32
851,a,32
852,a,568
853,f,568
854,f,32
855,a,36
856,a,568
857,f,568
858,a,568
859,f,568
860,a,568
861,f,568
862,f,32
863,f,32
864,f,36
865,f,25
866,f,22
867,f,25
868,f,24
869,a,25
870,a,25
871,a,22
872,a,24
873,a,88
874,a,24
875,f,24
876,f,88
877,a,88
878,a,32
879,a,32
880,a,57
881,a,57
882,a,32
883,a,57
884,a,1217
885,a,57
886,a,472
887,a,144
888,f,32
889,f,32
890,f,57
891,f,25
892,f,25
893,f,24
894,f,4
895,a,120
896,f,120
897,a,94
898,a,100
899,f,94
900,a,146
901,f,146
902,a,120
903,f,100
904,f,120
905,a,116
906,f,116
907,a,90
908,a,100
909,f,90
910,a,142
911,f,142
912,a,116
913,f,100
914,a,1056
915,a,80
916,a,56
917,a,56
918,a,56
919,a,56
920,a,56
921,a,128
922,a,100
923,f,128
924,a,568
925,f,568
926,a,33
927,a,100
928,f,33
929,f,100
930,a,100
931,a,360
932,a,93
933,f,100
934,f,100
935,f,1056
936,a,40
937,a,1040
938,f,40
939,a,64
940,a,32
941,a,56
942,a,48
943,f,116
944,a,19
945,a,55
946,a,116
947,a,7
948,a,120
949,f,120
950,a,94
951,a,100
952,f,94
953,a,146
954,f,146
955,a,120
956,f,100
957,f,120
958,a,24
959,a,14
960,a,19
961,a,40
962,a,1040
963,f,40
964,a,48
965,a,24
966,a,19
967,a,55
968,a,48
969,a,24
970,a,15
971,a,7
972,a,48
973,f,19
974,f,55
975,f,116
976,f,7
977,f,48
978,f,12
979,f,22
980,f,200
981,f,16
982,a,16
983,a,12
984,a,200
985,a,22
986,a,88
987,a,22
988,a,1056
989,a,4
990,a,25
991,a,25
992,a,22
993,a,24
994,a,88
995,a,24
996,f,24
997,f,88
998,a,32
999,a,32
1000,a,57
1001,a,568
1002,f,568
1003,f,32
1004,f,32
1005,f,57
1006,a,32
1007,a,32
1008,a,32
1009,a,568
1010,f,568
1011,f,32
1012,a,36
1013,a,568
1014,f,568
1015,a,568
1016,f,568
1017,a,568
1018,f,568
1019,f,32
1020,f,32
1021,f,36
1022,f,25
1023,f,22
1024,f,25
1025,f,24
1026,a,25
1027,a,25
1028,a,22
1029,a,24
1030,a,88
1031,a,24
1032,f,24
1033,f,88
1034,a,88
1035,a,32
1036,a,32
1037,a,57
1038,a,57
1039,a,57
1040,a,1217
1041,a,57
1042,a,32
1043,a,16
1044,a,146
1045,f,32
1046,a,54
1047,a,1182
1048,a,54
1049,a,344
1050,a,488
1051,a,144
1052,a,120
1053,f,32
1054,f,32
1055,f,57
1056,f,25
1057,f,25
1058,f,24
1059,f,4
1060,a,120
1061,f,120
1062,a,94
1063,a,100
1064,f,94
1065,a,146
1066,f,146
1067,a,120
1068,f,100
1069,f,120
1070,a,116
1071,f,116
1072,a,90
1073,a,100
1074,f,90
1075,a,142
1076,f,142
1077,a,116
1078,f,100
1079,a,1056
1080,a,128
1081,a,2080
1082,a,112
1083,a,2080
1084,a,1056
1085,a,16
1086,a,16
1087,a,48
1088,a,48
1089,a,56
1090,a,56
1091,a,56
1092,a,56
1093,a,56
1094,a,56
1095,a,56
1096,a,56
1097,a,56
1098,a,128
1099,a,100
1100,f,128
1101,a,568
1102,f,568
1103,a,33
1104,a,100
1105,f,33
1106,f,100
1107,a,100
1108,a,360
1109,a,93
1110,f,100
1111,f,100
1112,f,1056
1113,a,64
1114,a,32
1115,a,48
1116,f,116
1117,a,19
1118,a,62
1119,a,254
1120,a,7
1121,a,120
1122,f,120
1123,a,94
1124,a,100
1125,f,94
1126,a,146
1127,f,146
1128,a,120
1129,f,100
1130,f,120
1131,a,24
1132,a,14
1133,a,19
1134,a,48
1135,a,24
1136,a,19
1137,a,62
1138,a,48
1139,a,24
1140,a,15
1141,a,7
1142,a,48
1143,f,19
1144,f,62
1145,f,254
1146,f,7
1147,f,48
1148,f,12
1149,f,22
1150,f,200
1151,f,16
1152,a,16
1153,a,12
1154,a,200
1155,a,20
1156,a,88
1157,a,20
1158,a,1056
1159,a,4
1160,a,23
1161,a,23
1162,a,20
1163,a,22
1164,a,88
1165,a,22
1166,f,22
1167,f,88
1168,a,32
1169,a,32
1170,a,55
1171,a,568
1172,f,568
1173,f,32
1174,f,32
1175,f,55
1176,a,32
1177,a,32
1178,a,30
1179,a,568
1180,f,568
1181,f,30
1182,a,34
1183,a,568
1184,f,568
1185,a,568
1186,f,568
1187,a,568
1188,f,568
1189,f,32
1190,f,32
1191,f,34
1192,f,23
1193,f,20
1194,f,23
1195,f,22
1196,a,23
1197,a,23
1198,a,20
1199,a,22
1200,a,88
1201,a,22
1202,f,22
1203,f,88
1204,a,88
1205,a,32
1206,a,32
1207,a,55
1208,a,55
1209,a,55
1210,a,1215
1211,a,55
1212,a,472
1213,a,144
1214,f,32
1215,f,32
1216,f,55
1217,f,23
1218,f,23
1219,f,22
1220,f,4
1221,a,116
1222,f,116
1223,a,92
1224,a,100
1225,f,92
1226,a,140
1227,f,140
1228,a,116
1229,f,100
1230,f,116
1231,a,112
1232,f,112
1233,a,88
1234,a,100
1235,f,88
1236,a,136
1237,f,136
1238,a,112
1239,f,100
1240,a,1056
1241,a,48
1242,a,56
1243,a,56
1244,a,128
1245,a,100
1246,f,128
1247,a,568
1248,f,568
1249,a,33
1250,a,100
1251,f,33
1252,f,100
1253,a,100
1254,a,360
1255,a,92
1256,f,100
1257,f,100
1258,f,1056
1259,a,64
1260,a,32
1261,a,48
1262,f,112
1263,a,19
1264,a,39
1265,a,111
1266,f,111
1267,a,87
1268,a,100
1269,f,87
1270,a,135
1271,f,135
1272,a,111
1273,f,100
1274,f,111
1275,a,7
1276,a,116
1277,f,116
1278,a,92
1279,a,100
1280,f,92
1281,a,140
1282,f,140
1283,a,116
1284,f,100
1285,f,116
1286,a,24
1287,a,14
1288,a,19
1289,a,48
1290,a,24
1291,a,19
1292,a,39
1293,a,48
1294,a,24
1295,a,15
1296,a,7
1297,a,48
1298,f,19
1299,f,39
1300,f,7
1301,f,48
1302,f,12
1303,f,20
1304,f,200
1305,f,16
1306,a,16
1307,a,12
1308,a,200
1309,a,26
1310,a,88
1311,a,26
1312,a,1056
1313,a,4
1314,a,29
1315,a,29
1316,a,26
1317,a,28
1318,a,88
1319,a,28
1320,f,28
1321,f,88
1322,a,32
1323,a,32
1324,a,61
1325,a,568
1326,f,568
1327,f,32
1328,f,32
1329,f,61
1330,a,32
1331,a,32
1332,a,36
1333,a,568
1334,f,568
1335,f,36
1336,a,40
1337,a,568
1338,f,568
1339,a,568
1340,f,568
1341,a,568
1342,f,568
1343,f,32
1344,f,32
1345,f,40
1346,f,29
1347,f,26
1348,f,29
1349,f,28
1350,a,29
1351,a,29
1352,a,26
1353,a,28
1354,a,88
1355,a,28
1356,f,28
1357,f,88
1358,a,88
1359,a,32
1360,a,32
1361,a,61
1362,a,61
1363,a,61
1364,a,1221
1365,a,61
1366,a,472
1367,a,96
1368,f,32
1369,f,32
1370,f,61
1371,f,29
1372,f,29
1373,f,28
1374,f,4
1375,a,128
1376,f,128
1377,a,98
1378,a,100
1379,f,98
1380,a,158
1381,f,158
1382,a,128
1383,f,100
1384,f,128
1385,a,124
1386,f,124
1387,a,94
1388,a,100
1389,f,94
1390,a,154
1391,f,154
1392,a,124
1393,f,100
1394,a,1056
1395,a,24
1396,a,1056
1397,a,56
1398,a,56
1399,f,1056
1400,a,64
1401,a,32
1402,a,48
1403,f,124
1404,a,19
1405,a,72
1406,a,123
1407,f,123
1408,a,93
1409,a,100
1410,f,93
1411,a,153
1412,f,153
1413,a,123
1414,f,100
1415,f,123
1416,a,7
1417,a,128
1418,f,128
1419,a,98
1420,a,100
1421,f,98
1422,a,158
1423,f,158
1424,a,128
1425,f,100
1426,f,128
1427,a,24
1428,a,14
1429,a,19
1430,a,48
1431,a,24
1432,a,19
1433,a,72
1434,a,48
1435,a,24
1436,a,15
1437,a,7
1438,a,48
1439,f,19
1440,f,72
1441,f,7
1442,f,48
1443,f,12
1444,f,26
1445,f,200
1446,f,16
1447,a,32
1448,a,100
1449,f,32
1450,f,100
1451,a,16
1452,a,12
1453,a,200
1454,a,19
1455,a,88
1456,a,19
1457,a,1056
1458,a,4
1459,a,22
1460,a,22
1461,a,19
1462,a,21
1463,a,88
1464,a,21
1465,f,21
1466,f,88
1467,a,32
1468,a,32
1469,a,54
1470,a,568
1471,f,568
1472,f,32
1473,f,32
1474,f,54
1475,a,32
1476,a,32
1477,a,29
1478,a,568
1479,f,568
1480,f,29
1481,a,33
1482,a,568
1483,f,568
1484,a,568
1485,f,568
1486,a,568
1487,f,568
1488,f,32
1489,f,32
1490,f,33
1491,f,22
1492,f,19
1493,f,22
1494,f,21
1495,a,22
1496,a,22
1497,a,19
1498,a,21
1499,a,88
1500,a,21
1501,f,21
1502,f,88
1503,a,88
1504,a,32
1505,a,32
1506,a,54
1507,a,54
1508,a,54
1509,a,1214
1510,a,54
1511,a,20
1512,a,1173
1513,a,20
1514,a,40
1515,a,488
1516,a,168
1517,a,144
1518,f,32
1519,f,32
1520,f,54
1521,f,22
1522,f,22
1523,f,21
1524,f,4
1525,a,114
1526,f,114
1527,a,91
1528,a,100
1529,f,91
1530,a,137
1531,f,137
1532,a,114
1533,f,100
1534,f,114
1535,a,110
1536,f,110
1537,a,87
1538,a,100
1539,f,87
1540,a,133
1541,f,133
1542,a,110
1543,f,100
1544,a,1056
1545,a,64
1546,a,1056
1547,a,72
1548,a,5
1549,a,5
1550,a,20
1551,a,568
1552,a,56
1553,a,9
1554,a,2
1555,f,568
1556,f,20
1557,a,100
1558,f,100
1559,a,184
1560,a,56
1561,a,6
1562,a,72
1563,a,152
1564,a,56
1565,a,6
1566,a,32808
1567,a,32
1568,a,208
1569,a,208
1570,f,32808
1571,a,32808
1572,f,32808
1573,f,6
1574,f,56
1575,f,152
1576,f,1056
1577,a,64
1578,a,32
1579,a,48
1580,f,110
1581,a,19
1582,a,58
1583,a,103
1584,a,7
1585,a,114
1586,f,114
1587,a,91
1588,a,100
1589,f,91
1590,a,137
1591,f,137
1592,a,114
1593,f,100
1594,f,114
1595,a,24
1596,a,14
1597,a,19
1598,a,48
1599,a,24
1600,a,19
1601,a,58
1602,a,48
1603,a,24
1604,a,15
1605,a,7
1606,a,48
1607,f,19
1608,f,58
1609,f,103
1610,f,7
1611,f,48
1612,f,12
1613,f,19
1614,f,200
1615,f,16
1616,a,32
1617,a,100
1618,f,32
1619,f,100
1620,a,16
1621,a,12
1622,a,200
1623,a,26
1624,a,88
1625,a,26
1626,a,1056
1627,a,4
1628,a,29
1629,a,29
1630,a,26
1631,a,28
1632,a,88
1633,a,28
1634,f,28
1635,f,88
1636,a,32
1637,a,32
1638,a,61
1639,a,568
1640,f,568
1641,f,32
1642,f,32
1643,f,61
1644,a,32
1645,a,32
1646,a,36
1647,a,568
1648,f,568
1649,f,36
1650,a,40
1651,a,568
1652,f,568
1653,a,568
1654,f,568
1655,a,568
1656,f,568
1657,f,32
1658,f,32
1659,f,40
1660,f,29
1661,f,26
1662,f,29
1663,f,28
1664,a,29
1665,a,29
1666,a,26
1667,a,28
1668,a,88
1669,a,28
1670,f,28
1671,f,88
1672,a,88
1673,a,32
1674,a,32
1675,a,61
1676,a,61
1677,a,61
1678,a,1221
1679,a,61
1680,a,32
1681,a,16
1682,f,32
1683,a,53
1684,a,1181
1685,a,53
1686,a,344
1687,a,488
1688,a,96
1689,a,96
1690,f,32
1691,f,32
1692,f,61
1693,f,29
1694,f,29
1695,f,28
1696,f,4
1697,a,128
1698,f,128
1699,a,98
1700,a,100
1701,f,98
1702,a,158
1703,f,158
1704,a,128
1705,f,100
1706,f,128
1707,a,124
1708,f,124
1709,a,94
1710,a,100
1711,f,94
1712,a,154
1713,f,154
1714,a,124
1715,f,100
1716,a,1056
1717,a,48
1718,a,1056
1719,a,72
1720,a,1056
1721,a,16
1722,a,20
1723,a,48
1724,a,40
1725,a,8
1726,r,16
1727,a,24
1728,a,24
1729,a,8
1730,a,8
1731,r,16
1732,r,16
1733,a,32
1734,r,64
1735,a,16
1736,a,8
1737,r,18
1738,a,49
1739,a,224
1740,a,8
1741,a,8
1742,a,64
1743,a,64
1744,a,56
1745,a,8
1746,r,40
1747,a,8
1748,a,240
1749,a,8
1750,a,8
1751,a,8
1752,a,8
1753,a,8
1754,r,31
1755,a,48
1756,a,48
1757,a,48
1758,a,8
1759,r,16
1760,a,32
1761,a,8
1762,r,54
1763,a,8
1764,r,16
1765,a,32
1766,r,64
1767,f,32
1768,r,38
1769,a,40
1770,a,48
1771,a,42
1772,f,49
1773,a,48
1774,a,48
1775,a,112
1776,a,40
1777,a,256
1778,a,40
1779,a,24
1780,a,64
1781,f,24
1782,f,24
1783,f,40
1784,f,16
1785,a,24
1786,a,16
1787,a,8
1788,a,72
1789,a,56
1790,a,24
1791,a,12
1792,f,12
1793,f,24
1794,a,404
1795,a,24
1796,f,24
1797,r,2056
1798,a,8
1799,a,8
1800,r,43
1801,r,40
1802,a,8
1803,r,16
1804,a,32
1805,f,8
1806,r,64
1807,a,33
1808,a,2056
1809,a,152
1810,a,40
1811,a,40
1812,r,88
1813,a,152
1814,a,40
1815,a,40
1816,r,168
1817,f,56
1818,f,72
1819,f,8
1820,a,6
1821,a,32
1822,a,72
1823,a,72
1824,a,56
1825,a,33
1826,f,33
1827,a,32
1828,a,16
1829,a,23
1830,a,48
1831,a,32
1832,a,24
1833,a,12
1834,f,12
1835,f,24
1836,a,8
1837,a,72
1838,a,56
1839,a,24
1840,a,12
1841,f,12
1842,f,24
1843,a,16
1844,a,64
1845,a,24
1846,f,24
1847,f,56
1848,f,72
1849,f,8
1850,a,24
1851,a,12
1852,f,12
1853,f,24
1854,a,8
1855,a,72
1856,a,56
1857,a,176
1858,a,24
1859,a,12
1860,r,223
1861,f,12
1862,f,24
1863,a,16
1864,a,64
1865,a,24
1866,f,24
1867,f,56
1868,f,72
1869,f,8
1870,a,24
1871,a,12
1872,f,12
1873,f,24
1874,a,8
1875,a,72
1876,a,56
1877,a,24
1878,a,12
1879,f,12
1880,f,24
1881,a,16
1882,a,64
1883,a,24
1884,f,24
1885,f,56
1886,f,72
1887,f,8
1888,a,24
1889,a,12
1890,f,12
1891,f,24
1892,a,8
1893,a,72
1894,a,56
1895,a,24
1896,a,12
1897,f,12
1898,f,24
1899,a,16
1900,a,64
1901,a,24
1902,f,24
1903,f,56
1904,f,72
1905,f,8
1906,a,24
1907,a,12
1908,f,12
1909,f,24
1910,a,8
1911,a,72
1912,a,56
1913,a,24
1914,a,12
1915,f,12
1916,f,24
1917,a,16
1918,a,64
1919,a,24
1920,f,24
1921,f,56
1922,f,72
1923,f,8
1924,a,24
1925,a,12
1926,f,12
1927,f,24
1928,a,8
1929,a,72
1930,a,56
1931,a,24
1932,a,12
1933,f,12
1934,f,24
1935,a,16
1936,a,64
1937,a,24
1938,f,24
1939,f,56
1940,f,72
1941,f,8
1942,a,24
1943,a,12
1944,f,12
1945,f,24
1946,a,8
1947,a,72
1948,a,56
1949,a,24
1950,a,12
1951,f,12
1952,f,24
1953,a,16
1954,a,64
1955,a,24
1956,f,24
1957,f,56
1958,f,72
1959,f,8
1960,a,24
1961,a,12
1962,f,12
1963,f,24
1964,a,8
1965,a,72
1966,a,56
1967,a,24
1968,a,12
1969,f,12
1970,f,24
1971,a,16
1972,a,64
1973,a,24
1974,f,24
1975,f,56
1976,f,72
1977,f,8
1978,a,24
1979,a,12
1980,f,12
1981,f,24
1982,a,8
1983,a,72
1984,a,56
1985,a,24
1986,a,12
1987,f,12
1988,f,24
1989,a,16
1990,a,64
1991,a,24
1992,f,24
1993,f,56
1994,f,72
1995,f,8
1996,a,24
1997,a,12
1998,f,12
1999,f,24
2000,a,8
2001,a,72
2002,a,56
2003,a,24
2004,a,12
2005,f,12
2006,f,24
2007,a,16
2008,a,64
2009,a,24
2010,f,24
2011,f,56
2012,f,72
2013,f,8
2014,a,8
2015,a,72
2016,a,56
2017,a,24
2018,a,12
2019,f,12
2020,f,24
2021,a,16
2022,a,64
2023,a,24
2024,f,24
2025,a,56
2026,a,16
2027,a,56
2028,a,32
2029,a,4
2030,a,12
2031,a,5
2032,f,4
2033,f,12
2034,f,5
2035,f,32
2036,r,80
2037,f,56
2038,f,16
2039,f,56
2040,f,72
2041,f,8
2042,a,64
2043,a,32
2044,a,48
2045,f,124
2046,a,22
2047,a,74
2048,a,37
2049,a,7
2050,a,128
2051,f,128
2052,a,98
2053,a,100
2054,f,98
2055,a,158
2056,f,158
2057,a,128
2058,f,100
2059,f,128
2060,a,24
2061,a,14
2062,a,22
2063,a,48
2064,a,24
2065,a,19
2066,a,74
2067,a,48
2068,a,24
2069,a,15
2070,a,7
2071,a,48
2072,f,22
2073,f,74
2074,f,37
2075,f,7
2076,f,48
2077,f,12
2078,f,26
2079,f,200
2080,f,16
2081,a,32
2082,a,100
2083,f,32
2084,f,100
2085,a,16
2086,a,12
2087,a,200
2088,a,28
2089,a,88
2090,a,28
2091,a,1056
2092,a,4
2093,a,31
2094,a,31
2095,a,28
2096,a,30
2097,a,88
2098,a,30
2099,f,30
2100,f,88
2101,a,32
2102,a,32
2103,a,63
2104,a,568
2105,f,568
2106,f,32
2107,f,32
2108,f,63
2109,a,32
2110,a,32
2111,a,38
2112,a,568
2113,f,568
2114,f,38
2115,a,42
2116,a,568
2117,f,568
2118,a,568
2119,f,568
2120,a,568
2121,f,568
2122,f,32
2123,f,32
2124,f,42
2125,f,31
2126,f,28
2127,f,31
2128,f,30
2129,a,31
