time,op,size
396,f,1234
397,f,600
398,a,600
399,f,134
400,f,1234
401,a,1234
402,f,1234
403,f,134
404,a,16
405,a,600
406,f,600
407,a,1234
408,f,1234
409,a,1234
410,f,600
411,f,600
412,a,134
413,a,134
414,a,16
415,a,134
416,a,1234
417,f,16
418,f,16
419,a,1234
420,f,1234
421,f,134
422,f,1234
423,f,1234
424,f,134
425,f,1234
426,f,1234
427,a,600
428,a,1234
429,f,1234
430,a,1234
431,a,16
432,a,16
433,a,134
434,a,134
435,a,16
436,a,16
437,a,600
438,f,134
439,f,600
440,f,134
441,a,16
442,a,1234
443,a,16
444,f,16
445,a,600
446,a,1234
447,f,600
448,f,1234
449,f,16
450,f,1234
451,a,1234
452,a,134
453,a,134
454,f,1234
455,f,600
456,f,134
457,a,1234
458,a,16
459,f,16
460,a,16
461,f,1234
462,f,134
463,f,16
464,f,1234
465,a,1234
466,a,1234
467,a,16
468,f,1234
469,a,1234
470,a,1234
471,f,16
472,f,1234
473,f,16
474,a,16
475,f,1234
476,a,16
477,a,600
478,f,16
479,a,600
480,a,134
481,f,1234
482,a,600
483,a,600
484,f,1234
485,f,16
486,f,600
487,a,1234
488,a,134
489,f,134
490,f,600
491,f,16
492,a,1234
493,a,1234
494,f,1234
495,f,16
496,a,134
497,f,16
498,f,600
499,a,16
500,f,1234
501,a,600
502,f,1234
503,f,134
504,a,1234
505,f,134
506,a,16
507,a,16
508,f,16
509,a,134
510,a,16
511,f,1234
512,a,600
513,f,600
514,a,16
515,a,16
516,a,16
517,a,16
518,a,134
519,a,600
520,f,600
521,f,16
522,a,16
523,f,16
524,f,16
525,f,134
526,f,600
527,a,16
528,a,1234
529,a,1234
530,a,134
531,f,16
532,f,16
533,a,1234
534,f,1234
535,a,16
536,f,1234
537,a,600
538,a,600
539,a,134
540,a,1234
541,f,600
542,f,16
543,f,134
544,f,134
545,a,600
546,f,16
547,a,16
548,a,134
549,a,600
550,f,16
551,f,16
552,f,600
553,a,16
554,a,16
555,a,600
556,f,600
557,a,134
558,a,1234
559,f,16
560,f,16
561,f,134
562,a,134
563,a,1234
564,a,600
565,f,600
566,f,1234
567,f,1234
568,f,600
569,a,134
570,f,1234
571,f,600
572,f,134
573,a,16
574,a,134
575,f,16
576,f,600
577,f,134
578,a,1234
579,a,600
580,f,16
581,f,134
582,f,1234
583,f,134
584,a,16
585,a,16
586,a,134
587,a,1234
588,f,16
589,a,1234
590,a,1234
591,a,16
592,f,134
593,f,16
594,a,16
595,a,600
596,a,1234
597,f,16
598,a,134
599,f,16
600,f,600
601,a,16
602,f,134
603,f,600
604,a,134
605,f,1234
606,f,16
607,a,134
608,f,134
609,f,1234
610,f,1234
611,a,600
612,a,600
613,a,16
614,a,134
615,a,1234
616,a,1234
617,f,1234
618,a,1234
619,a,134
620,a,16
621,f,16
622,a,1234
623,f,1234
624,f,1234
625,a,134
626,f,1234
627,f,16
628,a,16
629,f,16
630,a,134
631,a,600
632,f,1234
633,a,16
634,a,16
635,f,1234
636,f,600
637,a,600
638,a,1234
639,a,134
640,a,16
641,a,16
642,a,1234
643,f,600
644,f,16
645,f,1234
646,f,16
647,f,134
648,f,1234
649,f,134
650,f,16
651,a,600
652,a,600
653,a,1234
654,a,134
655,f,600
656,f,600
657,f,134
658,f,134
659,f,1234
660,f,134
661,a,600
662,a,16
663,f,600
664,a,134
665,a,16
666,f,1234
667,a,1234
668,f,134
669,a,134
670,f,16
671,a,600
672,f,600
673,a,1234
674,f,16
675,a,1234
676,a,134
677,f,600
678,f,16
679,f,134
680,f,134
681,f,600
682,f,1234
683,a,600
684,f,134
685,f,600
686,a,1234
687,f,1234
688,f,16
689,a,16
690,f,16
691,f,134
692,a,1234
693,a,134
694,a,134
695,f,1234
696,a,16
697,f,1234
698,a,1234
699,f,134
700,a,16
701,a,134
702,a,134
703,f,1234
704,a,600
705,f,600
706,f,16
707,a,16
708,a,134
709,f,134
710,a,16
711,a,1234
712,f,134
713,a,134
714,a,16
715,a,134
716,a,134
717,f,16
718,a,16
719,a,16
720,f,16
721,f,134
722,f,134
723,a,134
724,a,600
725,f,16
726,a,600
727,f,1234
728,f,16
729,a,1234
730,f,16
731,a,16
732,f,16
733,f,16
734,a,1234
735,f,134
736,f,600
737,a,1234
738,f,1234
739,f,134
740,a,16
741,a,1234
742,f,600
743,a,1234
744,f,1234
745,a,134
746,f,134
747,f,134
748,f,134
749,f,134
750,f,1234
751,a,16
752,a,134
753,a,134
754,a,1234
755,a,16
756,a,16
757,a,1234
758,f,16
759,f,1234
760,f,16
761,f,1234
762,a,134
763,f,1234
764,a,16
765,f,134
766,f,134
767,f,16
768,f,134
769,f,1234
770,f,16
771,a,16
772,a,134
773,a,16
774,a,1234
775,a,16
776,a,1234
777,f,16
778,f,1234
779,f,16
780,f,134
781,a,134
782,f,1234
783,a,600
784,f,16
785,a,600
786,f,1234
787,a,16
788,a,16
789,f,134
790,f,134
791,a,16
792,a,1234
793,f,1234
794,a,600
795,a,16
796,f,600
797,a,16
798,a,600
799,a,600
800,f,16
801,a,600
802,a,600
803,f,600
804,a,134
805,f,16
806,f,600
807,f,134
808,a,1234
809,a,16
810,a,16
811,a,134
812,f,600
813,f,600
814,f,134
815,a,16
816,f,600
817,a,1234
818,f,1234
819,a,134
820,a,600
821,f,16
822,f,16
823,a,1234
824,f,600
825,a,1234
826,f,16
827,f,1234
828,a,600
829,a,16
830,f,600
831,a,16
832,f,1234
833,f,16
834,f,16
835,a,1234
836,a,134
837,f,16
838,f,16
839,a,1234
840,f,1234
841,f,1234
842,a,600
843,a,1234
844,a,600
845,f,16
846,a,600
847,f,134
848,a,600
849,f,16
850,f,134
851,f,1234
852,a,16
853,a,16
854,f,600
855,f,600
856,a,134
857,a,134
858,a,16
859,a,134
860,f,600
861,a,600
862,f,600
863,a,134
864,f,600
865,f,16
866,a,16
867,a,1234
868,f,1234
869,a,16
870,f,134
871,a,1234
872,f,1234
873,f,134
874,a,16
875,f,134
876,f,600
877,a,16
878,f,16
879,a,1234
880,f,16
881,a,134
882,a,600
883,f,16
884,a,600
885,f,134
886,f,16
887,f,600
888,f,1234
889,a,134
890,a,600
891,f,134
892,f,1234
893,a,134
894,a,1234
895,f,600
896,f,1234
897,a,16
898,a,134
899,a,134
900,a,1234
901,f,1234
902,f,16
903,a,134
904,a,1234
905,a,1234
906,f,1234
907,f,16
908,a,134
909,a,600
910,f,600
911,f,134
912,a,134
913,f,134
914,a,1234
915,f,134
916,a,16
917,f,134
918,a,1234
919,a,16
920,f,1234
921,a,600
922,a,16
923,a,134
924,a,16
925,a,1234
926,f,16
927,f,16
928,a,134
929,a,600
930,f,600
931,a,600
932,f,16
933,f,600
934,a,134
935,f,134
936,a,600
937,a,134
938,f,134
939,f,134
940,f,16
941,f,1234
942,f,1234
943,a,600
944,a,16
945,f,134
946,f,134
947,f,600
948,f,134
949,f,16
950,f,600
951,f,600
952,a,1234
953,a,16
954,a,600
955,a,134
956,f,134
957,f,16
958,a,600
959,a,16
960,f,600
961,a,1234
962,f,16
963,a,134
964,a,16
965,a,1234
966,a,134
967,a,600
968,a,134
969,f,16
970,f,134
971,f,1234
972,f,134
973,f,134
974,a,134
975,f,134
976,f,16
977,a,16
978,a,16
979,f,16
980,a,134
981,a,600
982,a,600
983,f,600
984,a,16
985,f,600
986,a,600
987,a,134
988,a,1234
989,a,1234
990,f,134
991,f,600
992,f,1234
993,f,1234
994,f,600
995,f,600
996,f,600
997,f,16
998,f,134
999,a,16
1000,a,1234
1001,a,134
1002,f,1234
1003,a,600
1004,f,16
1005,f,16
1006,a,600
1007,a,16
1008,f,16
1009,f,600
1010,a,600
1011,a,134
1012,f,134
1013,a,600
1014,a,16
1015,f,1234
1016,f,600
1017,f,16
1018,a,600
1019,a,134
1020,a,134
1021,a,600
1022,a,1234
1023,f,134
1024,f,600
1025,a,1234
1026,f,1234
1027,f,134
1028,a,16
1029,a,1234
1030,a,600
1031,a,1234
1032,f,600
1033,f,600
1034,f,1234
1035,a,16
1036,a,134
1037,f,1234
1038,a,600
1039,a,600
1040,f,1234
1041,a,1234
1042,a,1234
1043,f,16
1044,f,134
1045,a,134
1046,f,1234
1047,f,600
1048,a,1234
1049,f,600
1050,a,134
1051,a,16
1052,f,134
1053,a,600
1054,f,1234
1055,a,16
1056,a,16
1057,a,600
1058,f,600
1059,a,134
1060,f,134
1061,a,1234
1062,f,16
1063,a,134
1064,f,600
1065,f,1234
1066,a,600
1067,f,600
1068,f,16
1069,a,600
1070,a,16
1071,f,16
1072,f,600
1073,f,1234
1074,f,134
1075,a,134
1076,a,1234
1077,a,16
1078,f,16
1079,a,134
1080,a,16
1081,a,1234
1082,f,134
1083,f,600
1084,a,600
1085,f,1234
1086,a,16
1087,a,600
1088,f,600
1089,f,16
1090,f,1234
1091,a,600
1092,f,134
1093,a,16
1094,a,16
1095,f,134
1096,a,600
1097,f,600
1098,f,16
1099,f,16
1100,a,600
1101,f,16
1102,f,1234
1103,f,16
1104,a,600
1105,a,600
1106,f,16
1107,f,600
1108,f,134
1109,f,600
1110,a,600
1111,a,600
1112,a,16
1113,a,600
1114,f,600
1115,a,600
1116,a,16
1117,a,1234
1118,a,16
1119,f,600
1120,a,1234
1121,a,600
1122,f,1234
1123,f,600
1124,f,600
1125,a,1234
1126,f,1234
1127,a,16
1128,f,600
1129,f,134
1130,f,16
1131,a,16
1132,a,134
1133,a,16
1134,f,1234
1135,f,1234
1136,f,600
1137,f,134
1138,a,600
1139,f,16
1140,a,16
1141,f,16
1142,f,16
1143,a,134
1144,a,134
1145,a,134
1146,f,134
1147,a,16
1148,f,600
1149,a,134
1150,a,134
1151,a,16
1152,a,16
1153,a,600
1154,a,134
1155,a,134
1156,f,600
1157,f,16
1158,a,1234
1159,f,600
1160,f,134
1161,f,16
1162,a,1234
1163,a,600
1164,a,16
1165,f,16
1166,f,1234
1167,a,600
1168,a,1234
1169,a,1234
1170,f,134
1171,f,134
1172,f,16
1173,f,1234
1174,f,600
1175,f,16
1176,a,1234
1177,f,16
1178,a,600
1179,a,1234
1180,a,16
1181,f,600
1182,f,16
1183,a,16
1184,a,600
1185,a,1234
1186,f,600
1187,a,1234
1188,a,16
1189,f,1234
1190,a,16
1191,a,600
1192,f,16
1193,f,600
1194,f,134
1195,a,134
1196,f,134
1197,a,1234
1198,a,600
1199,f,134
1200,f,1234
1201,f,600
1202,f,1234
1203,f,1234
1204,f,16
1205,f,600
1206,a,600
1207,f,1234
1208,a,1234
1209,a,16
1210,f,600
1211,a,16
1212,f,1234
1213,a,1234
1214,f,1234
1215,f,16
1216,f,16
1217,a,16
1218,a,1234
1219,f,1234
1220,a,1234
1221,a,600
1222,f,1234
1223,f,600
1224,a,600
1225,f,600
1226,a,134
1227,a,1234
1228,a,16
1229,a,1234
1230,f,1234
1231,a,134
1232,a,16
1233,f,16
1234,f,1234
1235,f,16
1236,a,16
1237,f,1234
1238,f,16
1239,a,1234
1240,f,600
1241,f,134
1242,f,1234
1243,a,16
1244,f,1234
1245,a,600
1246,a,134
1247,f,16
1248,a,600
1249,f,16
1250,f,600
1251,a,134
1252,a,16
1253,a,600
1254,a,134
1255,f,134
1256,f,600
1257,a,16
1258,f,600
1259,a,134
1260,a,134
1261,f,16
1262,a,16
1263,f,134
1264,a,600
1265,f,600
1266,a,600
1267,a,600
1268,a,600
1269,f,16
1270,f,600
1271,f,16
1272,a,1234
1273,f,134
1274,a,600
1275,a,134
1276,a,16
1277,f,134
1278,a,1234
1279,f,600
1280,f,134
1281,f,1234
1282,a,600
1283,a,134
1284,f,134
1285,f,16
1286,f,134
1287,a,600
1288,f,16
1289,a,1234
1290,f,134
1291,a,1234
1292,f,600
1293,a,1234
1294,f,1234
1295,f,1234
1296,f,1234
1297,a,600
1298,a,134
1299,f,600
1300,f,600
1301,a,600
1302,a,600
1303,a,600
1304,a,134
1305,a,16
1306,a,1234
1307,a,1234
1308,a,16
1309,f,600
1310,f,600
1311,f,1234
1312,f,1234
1313,f,16
1314,f,134
1315,f,600
1316,a,16
1317,a,1234
1318,f,16
1319,a,1234
1320,a,134
1321,f,134
1322,a,600
1323,f,600
1324,a,1234
1325,f,600
1326,f,16
1327,f,600
1328,f,1234
1329,f,16
1330,a,16
1331,a,600
1332,f,1234
1333,f,600
1334,a,16
1335,a,1234
1336,f,16
1337,f,600
1338,f,1234
1339,f,134
1340,f,1234
1341,a,16
1342,f,16
1343,f,16
1344,a,134
1345,a,600
1346,a,16
1347,a,134
1348,f,134
1349,f,134
1350,a,16
1351,f,16
1352,a,16
1353,a,600
1354,f,1234
1355,a,134
1356,a,1234
1357,a,16
1358,f,600
1359,a,134
1360,a,1234
1361,f,134
1362,a,1234
1363,a,1234
1364,f,1234
1365,f,134
1366,a,600
1367,a,1234
1368,f,1234
1369,a,1234
1370,a,134
1371,f,1234
1372,a,134
1373,a,134
1374,f,134
1375,f,600
1376,a,600
1377,a,600
1378,f,1234
1379,f,1234
1380,a,1234
1381,f,134
1382,f,600
1383,a,134
1384,a,134
1385,a,1234
1386,f,600
1387,a,600
1388,f,134
1389,a,16
1390,a,134
1391,a,16
1392,f,134
1393,a,600
1394,a,16
1395,f,600
1396,a,600
1397,a,600
1398,f,16
1399,f,16
1400,a,1234
1401,a,1234
1402,f,1234
1403,f,600
1404,a,600
1405,a,600
1406,f,16
1407,f,16
1408,f,1234
1409,f,1234
1410,a,600
1411,f,1234
1412,f,600
1413,a,1234
1414,a,134
1415,a,134
1416,f,134
1417,f,600
1418,a,1234
1419,a,600
1420,a,600
1421,f,1234
1422,a,600
1423,f,600
1424,f,16
1425,a,16
1426,a,16
1427,a,600
1428,a,600
1429,f,16
1430,f,134
1431,a,16
1432,f,600
1433,a,16
1434,f,1234
1435,a,1234
1436,f,1234
1437,a,134
1438,a,1234
1439,f,16
1440,f,134
1441,f,600
1442,f,1234
1443,f,134
1444,f,600
1445,a,600
1446,f,1234
1447,a,16
1448,a,16
1449,a,16
1450,a,134
1451,a,134
1452,f,600
1453,f,134
1454,a,134
1455,f,134
1456,a,600
1457,a,1234
1458,f,16
1459,f,134
1460,a,134
1461,f,134
1462,f,16
1463,a,1234
1464,a,16
1465,f,134
1466,f,600
1467,a,1234
1468,f,16
1469,f,16
1470,f,1234
1471,a,600
1472,a,1234
1473,f,16
1474,a,1234
1475,f,600
1476,f,600
1477,f,134
1478,f,16
1479,a,600
1480,a,600
1481,a,1234
1482,f,600
1483,f,600
1484,f,1234
1485,f,600
1486,f,600
1487,f,1234
1488,f,16
1489,a,1234
1490,a,134
1491,f,600
1492,f,134
1493,a,600
1494,a,600
1495,a,1234
1496,f,600
1497,a,1234
1498,a,16
1499,f,1234
1500,a,600
1501,f,16
1502,a,16
1503,f,1234
1504,a,16
1505,a,134
1506,f,1234
1507,a,134
1508,f,134
1509,a,1234
1510,f,134
1511,a,600
1512,f,1234
1513,f,1234
1514,a,1234
1515,f,600
1516,a,1234
1517,f,16
1518,a,600
1519,a,1234
1520,f,600
1521,a,16
1522,f,1234
1523,a,1234
1524,a,134
1525,f,1234
1526,f,16
1527,a,1234
1528,a,600
1529,f,1234
1530,a,16
1531,a,16
1532,f,134
1533,a,1234
1534,a,134
1535,f,1234
1536,a,1234
1537,f,1234
1538,f,600
1539,a,1234
1540,f,1234
1541,f,16
1542,a,134
1543,f,1234
1544,a,134
1545,f,16
1546,f,1234
1547,a,1234
1548,a,16
1549,a,600
1550,f,600
1551,f,16
1552,a,134
1553,f,600
1554,a,1234
1555,a,1234
1556,a,16
1557,f,134
1558,a,1234
1559,f,1234
1560,a,16
1561,f,134
1562,f,1234
1563,a,134
1564,f,1234
1565,a,1234
1566,f,16
1567,f,1234
1568,a,600
1569,a,600
1570,f,600
1571,a,1234
1572,a,16
1573,f,16
1574,a,1234
1575,f,1234
1576,f,16
1577,a,600
1578,f,1234
1579,f,1234
1580,f,134
1581,a,1234
1582,f,600
1583,a,600
1584,a,1234
1585,a,134
1586,f,600
1587,a,16
1588,f,1234
1589,a,134
1590,f,16
1591,a,16
1592,a,134
1593,f,134
1594,a,600
1595,a,1234
1596,a,134
1597,a,600
1598,a,16
1599,f,134
1600,a,1234
1601,a,600
1602,f,16
1603,f,16
1604,f,600
1605,a,16
1606,f,1234
1607,f,1234
1608,a,134
1609,f,134
1610,a,1234
1611,f,1234
1612,a,16
1613,a,134
1614,f,16
1615,a,1234
1616,f,600
1617,f,16
1618,f,1234
1619,a,600
1620,f,600
1621,a,134
1622,a,1234
1623,f,134
1624,f,1234
1625,f,600
1626,f,1234
1627,a,600
1628,f,134
1629,f,1234
1630,f,600
1631,a,600
1632,f,1234
1633,f,600
1634,f,600
1635,f,134
1636,a,1234
1637,a,1234
1638,a,134
1639,f,1234
1640,a,600
1641,f,600
1642,a,1234
1643,f,134
1644,a,600
1645,f,16
1646,a,16
1647,f,600
1648,a,600
1649,a,1234
1650,f,1234
1651,f,600
1652,a,1234
1653,f,1234
1654,f,16
1655,a,134
1656,f,600
1657,a,600
1658,a,134
1659,f,600
1660,f,134
1661,f,134
1662,a,134
1663,f,134
1664,a,1234
1665,a,16
1666,f,600
1667,f,1234
1668,a,1234
1669,a,1234
1670,a,600
1671,a,1234
1672,a,16
1673,f,134
1674,a,16
1675,f,134
1676,f,16
1677,a,1234
1678,a,134
1679,f,16
1680,f,1234
1681,f,16
1682,a,600
1683,f,134
1684,a,1234
1685,a,1234
1686,a,1234
1687,a,16
1688,a,600
1689,f,1234
1690,f,1234
1691,a,16
1692,f,16
1693,f,1234
1694,f,600
1695,f,1234
1696,f,134
1697,f,1234
1698,a,1234
1699,a,1234
1700,a,16
1701,f,1234
1702,a,16
1703,f,16
1704,f,600
1705,f,1234
1706,f,1234
1707,f,16
1708,f,16
1709,a,16
1710,a,600
1711,f,16
1712,a,1234
1713,f,600
1714,a,16
1715,a,16
1716,f,600
1717,a,134
1718,a,600
1719,f,1234
1720,a,1234
1721,a,600
1722,a,600
1723,f,134
1724,a,600
1725,f,600
1726,a,134
1727,a,16
1728,a,600
1729,a,1234
1730,f,16
1731,a,1234
1732,f,600
1733,f,1234
1734,f,600
1735,f,1234
1736,a,600
1737,a,1234
1738,f,1234
1739,a,600
1740,a,134
1741,f,1234
1742,a,134
1743,a,134
1744,a,16
1745,a,16
1746,a,16
1747,a,134
1748,a,16
1749,f,16
1750,a,1234
1751,f,16
1752,a,600
1753,a,134
1754,f,600
1755,f,16
1756,a,1234
1757,f,600
1758,f,16
1759,a,600
1760,a,1234
1761,f,600
1762,f,16
1763,f,134
1764,a,600
1765,a,16
1766,f,134
1767,f,1234
1768,f,134
1769,a,16
1770,f,1234
1771,a,600
1772,a,16
1773,f,600
1774,f,1234
1775,f,134
1776,f,16
1777,a,600
1778,f,600
1779,f,1234
1780,a,1234
1781,a,134
1782,f,16
1783,f,600
1784,f,134
1785,a,16
1786,a,600
1787,f,16
1788,a,1234
1789,a,16
1790,a,600
1791,f,600
1792,a,134
1793,f,16
1794,a,600
1795,f,1234
1796,a,134
1797,a,134
1798,f,1234
1799,f,134
1800,a,1234
1801,f,134
1802,a,600
1803,a,600
1804,a,1234
1805,f,134
1806,f,600
1807,f,600
1808,f,600
1809,f,600
1810,f,1234
1811,a,600
1812,f,600
1813,f,600
1814,a,600
1815,f,600
1816,f,134
1817,a,1234
1818,a,600
1819,f,600
1820,a,134
1821,a,1234
1822,f,600
1823,a,134
1824,a,1234
1825,a,600
1826,a,16
1827,a,16
1828,a,134
1829,a,134
1830,f,134
1831,f,16
1832,a,16
1833,f,134
1834,a,134
1835,a,600
1836,f,1234
1837,a,1234
1838,f,134
1839,f,16
1840,a,134
1841,f,16
1842,f,1234
1843,f,1234
1844,f,134
1845,a,1234
1846,a,1234
1847,a,1234
1848,f,1234
1849,a,134
1850,a,134
1851,f,600
1852,f,1234
1853,f,600
1854,f,1234
1855,a,16
1856,f,16
1857,a,134
1858,f,134
1859,f,134
1860,a,16
1861,a,16
1862,f,600
1863,f,16
1864,f,134
1865,a,600
1866,a,1234
1867,f,16
1868,a,134
1869,a,600
1870,a,600
1871,f,1234
1872,f,600
1873,f,600
1874,f,600
1875,f,16
1876,a,1234
1877,f,134
1878,a,134
1879,f,134
1880,a,600
1881,a,16
1882,f,16
1883,a,16
1884,a,600
1885,f,600
1886,f,134
1887,a,600
1888,f,1234
1889,a,134
1890,f,134
1891,f,1234
1892,f,16
1893,f,1234
1894,a,1234
1895,f,600
1896,f,1234
1897,a,134
1898,a,600
1899,a,1234
1900,f,16
1901,a,134
1902,f,134
1903,a,16
1904,f,134
1905,a,1234
1906,a,600
1907,f,134
1908,f,134
1909,a,600
1910,f,1234
1911,a,600
1912,f,1234
1913,a,600
1914,f,600
1915,f,600
1916,f,16
1917,a,1234
1918,a,134
1919,a,134
1920,f,600
1921,f,1234
1922,a,16
1923,f,1234
1924,a,134
1925,f,16
1926,f,600
1927,a,1234
1928,a,600
1929,a,600
1930,a,1234
1931,a,16
1932,a,1234
1933,f,1234
1934,a,1234
1935,f,1234
1936,a,1234
1937,f,1234
1938,a,16
1939,f,600
1940,f,1234
1941,a,16
1942,a,16
1943,a,1234
1944,a,1234
1945,a,600
1946,a,134
1947,f,600
1948,f,16
1949,a,16
1950,f,1234
1951,f,16
1952,f,16
1953,a,600
1954,a,134
1955,f,134
1956,f,600
1957,a,16
1958,a,16
1959,f,16
1960,a,1234
1961,a,1234
1962,a,1234
1963,f,16
1964,a,600
1965,f,600
1966,f,134
1967,f,1234
1968,a,600
1969,a,16
1970,a,600
1971,f,600
1972,f,134
1973,a,600
1974,f,16
1975,a,134
1976,f,1234
1977,a,1234
1978,f,600
1979,f,600
1980,f,134
1981,f,134
1982,f,600
1983,f,16
1984,a,1234
1985,a,134
1986,f,1234
1987,f,134
1988,a,1234
1989,f,600
1990,f,134
1991,a,1234
1992,f,1234
1993,a,1234
1994,a,1234
1995,a,16
1996,a,134
1997,a,600
1998,f,1234
1999,f,134
2000,f,1234
2001,a,1234
2002,f,1234
2003,f,1234
2004,a,16
2005,a,600
2006,a,134
2007,a,1234
2008,f,16
2009,a,1234
2010,a,16
2011,a,1234
2012,f,600
2013,a,1234
2014,f,1234
2015,f,16
2016,a,1234
2017,a,600
2018,a,134
2019,f,1234
2020,f,600
2021,f,1234
2022,f,1234
2023,a,1234
2024,f,600
2025,a,16
2026,f,600
2027,a,600
2028,f,1234
2029,f,134
2030,f,16
2031,a,134
2032,a,16
2033,a,134
2034,a,600
2035,a,600
2036,f,1234
2037,f,16
2038,f,16
2039,a,134
2040,f,1234
2041,f,600
2042,a,600
2043,f,134
2044,a,16
2045,f,600
2046,a,1234
2047,f,1234
2048,f,134
2049,f,1234
2050,a,1234
2051,a,1234
2052,f,600
2053,f,134
2054,f,16
2055,f,600
2056,f,16
2057,f,1234
2058,f,1234
2059,f,134
