time,op,size
388,a,24
389,a,7
390,a,88
391,a,15
392,a,52
393,a,48
394,a,24
395,a,7
396,a,6
397,a,80
398,a,1
399,a,80
400,a,1
401,a,10
402,a,52
403,a,48
404,a,24
405,a,2
406,a,52
407,a,24
408,a,2
409,a,10
410,a,52
411,a,48
412,a,24
413,a,2
414,a,20
415,a,13
416,a,52
417,a,48
418,a,24
419,a,5
420,a,88
421,a,5
422,a,16
423,a,36
424,a,12
425,a,52
426,a,48
427,a,24
428,a,4
429,a,24
430,a,5
431,a,24
432,a,4
433,a,32
434,a,12
435,a,5
436,a,24
437,a,12
438,a,20
439,a,9
440,a,24
441,a,9
442,a,17
443,a,5
444,a,24
445,a,6
446,a,14
447,a,52
448,a,24
449,a,11
450,a,19
451,a,20
452,a,24
453,a,9
454,a,1008
455,a,17
456,a,15
457,a,24
458,a,16
459,a,24
460,a,24
461,a,24
462,a,12
463,a,20
464,a,17
465,a,24
466,a,6
467,a,14
468,a,25
469,a,24
470,a,9
471,a,17
472,a,240
473,a,24
474,a,8
475,a,16
476,a,13
477,a,24
478,a,4
479,a,12
480,a,64
481,f,32
482,a,5
483,a,24
484,a,7
485,a,15
486,a,4
487,a,24
488,a,7
489,a,15
490,a,10
491,a,24
492,a,11
493,a,19
494,a,25
495,a,24
496,a,15
497,a,23
498,a,128
499,f,64
500,a,8
501,a,24
502,a,5
503,a,13
504,a,441
505,a,24
506,a,10
507,a,18
508,a,22
509,a,24
510,a,9
511,a,17
512,a,24
513,a,24
514,a,5
515,a,13
516,a,13
517,a,24
518,a,8
519,a,16
520,a,4
521,a,24
522,a,8
523,a,16
524,a,25
525,a,24
526,a,11
527,a,19
528,a,4
529,a,24
530,a,7
531,a,15
532,a,6
533,a,24
534,a,5
535,a,13
536,a,249
537,a,24
538,a,9
539,a,17
540,a,5
541,a,24
542,a,8
543,a,16
544,a,26
545,a,992
546,a,24
547,a,10
548,a,18
549,a,8
550,a,24
551,a,8
552,a,16
553,a,2
554,a,24
555,a,6
556,a,14
557,a,53
558,a,24
559,a,10
560,a,18
561,a,10
562,a,24
563,a,6
564,a,14
565,a,496
566,f,128
567,a,4
568,a,24
569,a,10
570,a,18
571,a,5
572,a,24
573,a,8
574,a,16
575,a,5
576,a,24
577,a,9
578,a,17
579,a,1
580,a,24
581,a,8
582,a,16
583,a,10
584,a,24
585,a,7
586,a,15
587,a,5
588,a,24
589,a,9
590,a,17
591,a,29
592,a,24
593,a,5
594,a,13
595,a,6
596,a,24
597,a,5
598,a,13
599,a,1008
600,a,341
601,a,24
602,a,5
603,a,13
604,a,20
605,a,24
606,a,10
607,a,18
608,a,28
609,a,24
610,a,7
611,a,15
612,a,20
613,a,24
614,a,2
615,a,10
616,a,52
617,a,48
618,a,24
619,a,2
620,a,1008
621,a,120
622,a,12
623,a,2
624,a,5
625,a,32
626,a,600
627,a,1200
628,r,834
629,a,5
630,a,28
631,a,28
632,f,5
633,a,28
634,a,28
635,a,32
636,a,80
637,r,35
638,r,784
639,a,120
640,a,12
641,a,35
642,a,28
643,f,12
644,f,120
645,f,35
646,a,32
647,a,24
648,a,34
649,f,24
650,f,35
651,f,28
652,f,32
653,a,28
654,a,32
655,a,24
656,a,52
657,a,32
658,a,28
659,a,28
660,a,52
661,a,32
662,f,32
663,a,24
664,a,32
665,a,28
666,a,52
667,a,32
668,a,24
669,a,6
670,a,16
671,a,5
672,a,28
673,a,28
674,f,5
675,a,48
676,f,16
677,a,28
678,a,32
679,a,52
680,a,32
681,f,32
682,r,7
683,r,11
684,a,80
685,r,1
686,a,28
687,a,5
688,a,28
689,a,11
690,a,16
691,a,16
692,a,24
693,a,5
694,a,16
695,a,28
696,a,32
697,a,52
698,a,32
699,a,24
700,f,24
701,a,28
702,a,28
703,a,28
704,a,52
705,a,32
706,f,32
707,a,80
708,r,8
709,a,80
710,r,1
711,a,56
712,a,120
713,a,12
714,a,8
715,a,28
716,a,1
717,a,28
718,f,1
719,f,12
720,f,120
721,f,8
722,a,108
723,a,8
724,a,36
725,a,1
726,a,1
727,a,1
728,f,1
729,f,1
730,f,1
731,a,4
732,a,4
733,f,8
734,f,28
735,a,52
736,a,32
737,f,32
738,a,80
739,r,2
740,a,56
741,a,120
742,a,12
743,a,2
744,a,28
745,f,12
746,f,120
747,f,2
748,a,72
749,a,2
750,a,36
751,a,1
752,a,1
753,a,1
754,r,2
755,r,2
756,f,2
757,f,1
758,a,1000
759,a,24
760,a,4
761,a,4
762,f,2
763,f,28
764,a,24
765,a,28
766,a,32
767,a,32
768,a,28
769,a,52
770,a,32
771,f,32
772,a,80
773,r,4
774,a,80
775,r,1
776,a,56
777,a,120
778,a,12
779,a,4
780,a,28
781,a,1
782,a,28
783,f,1
784,f,12
785,f,120
786,f,4
787,a,80
788,a,4
789,a,36
790,a,1
791,a,1
792,a,1
793,r,2
794,r,2
795,f,2
796,f,1
797,a,24
798,a,4
799,a,4
800,f,4
801,f,28
802,a,52
803,a,32
804,f,32
805,a,24
806,a,32
807,a,24
808,a,52
809,a,32
810,f,32
811,a,13
812,a,52
813,a,48
814,a,24
815,a,5
816,a,1
817,a,28
818,a,16
819,f,1
820,f,28
821,f,5
822,f,28
823,f,11
824,a,28
825,a,28
826,a,5
827,a,28
828,f,5
829,f,28
830,a,28
831,a,28
832,a,32
833,a,24
834,a,28
835,a,52
836,a,32
837,a,24
838,a,80
839,r,10
840,a,56
841,a,120
842,a,12
843,a,10
844,r,3
845,a,28
846,a,24
847,a,3
848,a,28
849,a,32
850,f,12
851,f,120
852,f,10
853,a,32
854,a,28
855,a,32
856,a,32
857,a,28
858,a,52
859,a,32
860,f,32
861,a,28
862,a,28
863,a,32
864,a,28
865,a,24
866,a,52
867,a,32
868,f,32
869,a,32
870,a,28
871,a,44
872,a,32
873,a,52
874,a,32
875,f,32
876,a,24
877,a,8
878,a,48
879,f,16
880,a,52
881,a,32
882,f,32
883,a,24
884,a,6
885,a,4
886,a,28
887,a,28
888,f,4
889,a,80
890,r,5
891,a,5
892,f,5
893,a,28
894,a,32
895,a,32
896,a,52
897,a,32
898,f,32
899,a,24
900,a,10
901,a,80
902,r,14
903,a,120
904,a,12
905,a,14
906,a,28
907,f,12
908,f,120
909,f,14
910,a,32
911,a,24
912,a,112
913,f,48
914,a,32
915,a,52
916,a,32
917,f,32
918,a,24
919,a,10
920,a,112
921,f,48
922,a,80
923,r,26
924,a,120
925,a,12
926,a,26
927,a,28
928,f,12
929,f,120
930,f,26
931,a,32
932,a,24
933,a,32
934,a,52
935,a,32
936,f,32
937,a,24
938,a,80
939,r,29
940,a,80
941,r,3
942,a,56
943,a,120
944,a,12
945,a,29
946,a,28
947,a,3
948,f,3
949,a,2
950,a,28
951,a,10
952,a,52
953,a,48
954,a,24
955,a,2
956,a,24
957,a,2
958,a,28
959,f,2
960,f,3
961,f,12
962,f,120
963,f,29
964,a,152
965,a,29
966,a,36
967,a,1
968,a,1
969,a,1
970,r,21
971,r,21
972,r,2
973,f,21
974,a,24
975,r,278
976,a,24
977,a,8
978,a,8
979,f,29
980,f,28
981,a,32
982,a,52
983,a,32
984,f,32
985,a,24
986,a,32
987,a,24
988,a,28
989,f,24
990,a,52
991,a,32
992,f,32
993,a,24
994,a,32
995,a,24
996,a,28
997,f,24
998,a,52
999,a,32
1000,f,32
1001,a,28
1002,a,28
1003,a,24
1004,a,5
1005,a,28
1006,f,5
1007,f,28
1008,a,28
1009,a,28
1010,a,32
1011,a,24
1012,a,28
1013,a,28
1014,a,24
1015,f,24
1016,a,28
1017,a,28
1018,a,28
1019,a,28
1020,a,32
1021,a,28
1022,a,32
1023,a,28
1024,a,52
1025,a,32
1026,a,80
1027,r,2
1028,a,80
1029,r,6
1030,a,56
1031,a,120
1032,a,12
1033,a,2
1034,a,28
1035,a,6
1036,r,1
1037,f,1
1038,a,24
1039,f,6
1040,f,12
1041,f,120
1042,f,2
1043,a,72
1044,a,2
1045,a,36
1046,a,1
1047,a,1
1048,a,1
1049,r,2
1050,r,2
1051,f,2
1052,f,1
1053,a,24
1054,a,4
1055,a,4
1056,f,2
1057,f,28
1058,a,52
1059,a,32
1060,f,32
1061,a,80
1062,r,9
1063,a,80
1064,r,10
1065,a,56
1066,a,120
1067,a,12
1068,a,9
1069,a,28
1070,a,10
1071,r,1
1072,f,1
1073,a,24
1074,f,10
1075,f,12
1076,f,120
1077,f,9
1078,a,76
1079,a,9
1080,a,36
1081,a,1
1082,a,1
1083,a,1
1084,r,7
1085,r,7
1086,f,7
1087,f,1
1088,r,264
1089,a,24
1090,a,4
1091,a,4
1092,f,9
1093,f,28
1094,a,52
1095,a,32
1096,f,32
1097,a,80
1098,r,13
1099,a,80
1100,r,10
1101,a,56
1102,a,120
1103,a,12
1104,a,13
1105,a,28
1106,a,10
1107,r,1
1108,f,1
1109,a,24
1110,f,10
1111,f,12
1112,f,120
1113,f,13
1114,a,80
1115,a,13
1116,a,36
1117,a,1
1118,a,1
1119,a,1
1120,r,11
1121,r,11
1122,f,11
1123,f,1
1124,r,268
1125,a,24
1126,a,4
1127,a,4
1128,f,13
1129,f,28
1130,a,52
1131,a,32
1132,f,32
1133,a,24
1134,a,2
1135,a,28
1136,a,28
1137,f,2
1138,a,32
1139,a,24
1140,a,52
1141,a,32
1142,f,32
1143,a,28
1144,a,28
1145,a,32
1146,a,28
1147,a,24
1148,a,52
1149,a,32
1150,f,32
1151,a,32
1152,a,28
1153,a,44
1154,a,32
1155,a,52
1156,a,32
1157,f,32
1158,a,80
1159,r,2
1160,a,2
1161,f,2
1162,a,28
1163,a,24
1164,a,32
1165,a,24
1166,a,32
1167,a,24
1168,a,52
1169,a,32
1170,f,32
1171,f,364
1172,a,24
1173,f,2
1174,f,600
1175,f,1200
1176,f,32
1177,f,12
1178,f,120
1179,f,1
1180,f,38
1181,f,242
1182,a,24
1183,a,1008
1184,a,16
1185,a,52
1186,a,48
1187,a,24
1188,a,8
1189,a,88
1190,a,36
1191,a,36
1192,a,364
1193,a,80
1194,r,446
1195,r,80
1196,a,12
1197,a,3
1198,r,7
1199,r,9
1200,a,76
1201,a,9
1202,a,36
1203,a,1
1204,a,1
1205,a,1
1206,r,7
1207,r,7
1208,f,7
1209,f,1
1210,r,264
1211,a,24
1212,a,4
1213,a,4
1214,f,36
1215,f,36
1216,a,29
1217,a,32
1218,a,14
1219,a,24
1220,a,364
1221,a,1
1222,r,2
1223,r,21
1224,r,22
1225,f,364
1226,a,21
1227,a,56
1228,a,26
1229,a,364
1230,a,1
1231,r,2
1232,r,32
1233,r,33
1234,f,364
1235,a,32
1236,a,32
1237,a,32
1238,a,32
1239,a,24
1240,a,10
1241,f,32
1242,f,32
1243,a,15
1244,r,29
1245,r,42
1246,f,80
1247,a,42
1248,a,16
1249,a,21
1250,r,29
1251,r,48
1252,f,42
1253,a,48
1254,r,57
1255,r,61
1256,f,48
1257,a,61
1258,a,25
1259,r,29
1260,r,52
1261,f,61
1262,a,51
1263,a,14
1264,r,29
1265,r,41
1266,f,52
1267,a,41
1268,a,13
1269,r,29
1270,r,40
1271,f,41
1272,a,40
1273,r,53
1274,f,40
1275,a,53
1276,a,48
1277,f,16
1278,a,6
1279,r,29
1280,r,33
1281,f,53
1282,a,33
1283,a,15
1284,a,15
1285,a,9
1286,a,10
1287,a,5
1288,a,6
1289,a,341
1290,f,24
1291,f,6
1292,f,5
1293,f,10
1294,f,9
1295,f,15
1296,f,15
1297,f,33
1298,f,53
1299,f,41
1300,f,51
1301,f,61
1302,f,42
1303,f,24
1304,f,52
1305,f,28
1306,f,28
1307,f,28
1308,f,28
1309,f,32
1310,f,24
1311,f,52
1312,f,24
1313,f,34
1314,f,28
1315,f,32
1316,f,52
1317,f,28
1318,f,28
1319,f,32
1320,f,32
1321,f,28
1322,f,52
1323,f,28
1324,f,28
1325,f,28
1326,f,24
1327,f,32
1328,f,52
1329,f,44
1330,f,28
1331,f,28
1332,f,28
1333,f,28
1334,f,32
1335,f,28
1336,f,52
1337,f,24
1338,f,28
1339,f,28
1340,f,32
1341,f,28
1342,f,52
1343,f,3
1344,f,28
1345,f,24
1346,f,32
1347,f,3
1348,f,28
1349,f,32
1350,f,28
1351,f,32
1352,f,9
1353,f,24
1354,f,264
1355,f,36
1356,f,4
1357,f,4
1358,f,76
1359,f,56
1360,f,24
1361,f,32
1362,f,28
1363,f,24
1364,f,52
1365,f,32
1366,f,32
1367,f,28
1368,f,32
1369,f,52
1370,f,24
1371,f,52
1372,f,28
1373,f,28
1374,f,5
1375,f,28
1376,f,32
1377,f,24
1378,f,32
1379,f,52
1380,f,24
1381,f,14
1382,f,28
1383,f,32
1384,f,24
1385,f,32
1386,f,52
1387,f,24
1388,f,26
1389,f,28
1390,f,32
1391,f,24
1392,f,32
1393,f,52
1394,f,24
1395,f,28
1396,f,28
1397,f,32
1398,f,29
1399,f,32
1400,f,24
1401,f,278
1402,f,24
1403,f,2
1404,f,36
1405,f,8
1406,f,8
1407,f,152
1408,f,56
1409,f,52
1410,f,24
1411,f,32
1412,f,28
1413,f,52
1414,f,24
1415,f,32
1416,f,28
1417,f,52
1418,f,44
1419,f,28
1420,f,28
1421,f,28
1422,f,28
1423,f,32
1424,f,28
1425,f,52
1426,f,24
1427,f,28
1428,f,28
1429,f,32
1430,f,28
1431,f,28
1432,f,28
1433,f,28
1434,f,28
1435,f,28
1436,f,32
1437,f,28
1438,f,24
1439,f,32
1440,f,28
1441,f,52
1442,f,24
1443,f,2
1444,f,24
1445,f,2
1446,f,36
1447,f,4
1448,f,4
1449,f,72
1450,f,56
1451,f,52
1452,f,24
1453,f,9
1454,f,24
1455,f,264
1456,f,36
1457,f,4
1458,f,4
1459,f,76
1460,f,56
1461,f,52
1462,f,24
1463,f,13
1464,f,24
1465,f,268
1466,f,36
1467,f,4
1468,f,4
1469,f,80
1470,f,56
1471,f,52
1472,f,24
1473,f,24
1474,f,28
1475,f,28
1476,f,32
1477,f,24
1478,f,52
1479,f,32
1480,f,32
1481,f,28
1482,f,32
1483,f,52
1484,f,24
1485,f,24
1486,f,2
1487,f,28
1488,f,24
1489,f,32
1490,f,32
1491,f,32
1492,f,1
