time,op,size
167,a,22287
168,a,20784
169,a,21239
170,a,6073
171,a,26346
172,a,23588
173,a,21231
174,a,6941
175,a,32148
176,a,11617
177,a,22541
178,a,20162
179,a,7883
180,a,21938
181,a,32075
182,a,32726
183,f,26510
184,a,25036
185,a,10848
186,a,11288
187,a,9119
188,a,25120
189,a,3997
190,a,16575
191,a,11624
192,a,7027
193,a,20953
194,a,20979
195,a,13473
196,a,25161
197,a,7159
198,a,16155
199,a,9019
200,a,7039
201,a,12916
202,a,19279
203,a,15630
204,a,8320
205,a,18313
206,a,22373
207,a,13244
208,a,29492
209,a,20772
210,a,26239
211,a,28391
212,a,16880
213,a,26533
214,a,8643
215,a,22661
216,a,21058
217,a,26132
218,a,20518
219,a,29605
220,a,15504
221,f,26020
222,a,24386
223,a,13792
224,a,32643
225,a,1815
226,a,15534
227,a,30443
228,a,22611
229,a,27662
230,f,19356
231,f,25036
232,a,3495
233,a,21638
234,a,29848
235,a,1538
236,a,8415
237,a,32169
238,a,3272
239,a,18789
240,a,30110
241,a,32096
242,a,2314
243,a,14478
244,a,2629
245,a,19062
246,f,24747
247,a,21916
248,a,28333
249,a,31917
250,a,19946
251,a,11127
252,a,6121
253,a,12470
254,a,14127
255,f,26007
256,a,7159
257,a,17394
258,a,9879
259,a,16050
260,a,18652
261,a,23053
262,a,25619
263,a,573
264,a,26110
265,a,10469
266,a,10712
267,f,15504
268,a,28739
269,a,2226
270,a,17076
271,f,17387
272,a,25606
273,a,23648
274,f,28333
275,a,30270
276,a,10872
277,a,9889
278,a,14604
279,f,21638
280,a,17374
281,a,30221
282,a,2790
283,a,21139
284,a,6184
285,a,21116
286,a,10836
287,a,2532
288,f,11624
289,a,30667
290,a,31874
291,a,27044
292,a,22785
293,a,31542
294,a,25216
295,a,32298
296,a,1726
297,a,27803
298,a,31680
299,a,28985
300,a,26209
301,f,6234
302,a,11775
303,a,21087
304,a,2144
305,a,23916
306,a,20241
307,f,16575
308,a,655
309,a,30895
310,a,23809
311,a,20011
312,a,13802
313,a,17347
314,a,29763
315,a,7254
316,a,8694
317,a,21902
318,a,28927
319,a,22971
320,a,15462
321,a,570
322,a,32444
323,a,28543
324,a,28518
325,f,10469
326,a,22267
327,a,20808
328,a,14806
329,a,20363
330,f,32444
331,a,21363
332,a,24114
333,a,1609
334,a,28858
335,a,17040
336,a,4886
337,a,7903
338,a,28399
339,a,377
340,f,3272
341,f,11108
342,a,28934
343,a,11273
344,a,23552
345,a,29834
346,a,15816
347,a,6449
348,f,23425
349,a,16352
350,a,8629
351,f,22201
352,a,4758
353,f,16675
354,a,10155
355,a,535
356,a,31616
357,a,22276
358,a,398
359,a,26822
360,a,14668
361,a,4745
362,a,19179
363,a,11353
364,a,29327
365,a,30031
366,a,16359
367,a,12885
368,a,26783
369,a,21028
370,a,22245
371,a,10905
372,f,16089
373,f,7883
374,f,25769
375,a,31592
376,a,10554
377,a,20149
378,a,4072
379,a,31274
380,f,23588
381,a,613
382,a,4975
383,a,18421
384,a,3186
385,f,11769
386,a,31642
387,f,28934
388,a,31965
389,f,29492
390,f,22267
391,a,7061
392,a,3509
393,a,11733
394,a,13449
395,f,16423
396,a,23033
397,a,19870
398,f,31386
399,a,20775
400,a,26511
401,f,23033
402,a,16777
403,a,26983
404,a,19736
405,a,31406
406,a,7896
407,a,31086
408,f,6273
409,a,14898
410,a,29014
411,a,18809
412,a,16098
413,a,7521
414,f,20953
415,f,26836
416,a,24700
417,a,9342
418,a,9740
419,a,3871
420,a,6923
421,a,9216
422,a,27445
423,a,19481
424,a,8651
425,a,31600
426,a,32039
427,a,14461
428,a,5934
429,f,30443
430,a,23803
431,f,7039
432,a,25886
433,a,19227
434,a,30178
435,a,1424
436,a,16322
437,f,23803
438,f,8415
439,a,9152
440,a,14209
441,a,21230
442,a,11662
443,a,17685
444,f,20402
445,a,30760
446,f,573
447,a,16878
448,a,32218
449,f,13269
450,a,11166
451,f,3495
452,a,28851
453,a,22215
454,a,11070
455,a,12722
456,f,30734
457,a,28732
458,a,3069
459,f,5840
460,a,10331
461,a,9573
462,a,8006
463,a,7759
464,f,2314
465,a,25222
466,a,30036
467,a,29715
468,a,23959
469,a,5771
470,f,26239
471,f,12545
472,a,21135
473,a,31895
474,a,32473
475,a,30575
476,f,16880
477,a,18514
478,a,15429
479,f,19279
480,a,16493
481,a,16028
482,a,10256
483,a,19103
484,a,13512
485,a,22671
486,f,28543
487,a,21941
488,f,2790
489,a,29807
490,a,15490
491,a,15302
492,a,13058
493,f,31616
494,a,10361
495,a,4010
496,a,21974
497,a,6566
498,a,22281
499,f,24700
500,f,20149
501,a,13967
502,a,19180
503,a,23641
504,a,16774
505,a,12756
506,a,16156
507,a,982
508,a,32217
509,f,11617
510,a,23110
511,a,10594
512,f,31542
513,a,27521
514,a,7306
515,a,11635
516,a,29407
517,a,16961
518,a,32176
519,a,22895
520,a,14351
521,a,27104
522,a,14281
523,a,10302
524,a,1591
525,a,23772
526,a,9665
527,a,31271
528,a,28628
529,a,28495
530,f,24544
531,a,23245
532,f,19180
533,a,20994
534,a,25526
535,a,29405
536,a,4240
537,a,9093
538,a,4776
539,f,20518
540,a,27076
541,a,5646
542,a,24943
543,a,26490
544,a,30293
545,a,7685
546,a,20767
547,a,6027
548,a,8336
549,a,19572
550,f,28851
551,a,30113
552,f,8166
553,a,7013
554,a,13072
555,a,27623
556,f,4745
557,a,4851
558,f,613
559,f,25625
560,f,28518
561,a,5647
562,a,1430
563,f,10256
564,a,23074
565,f,25120
566,a,10765
567,f,17347
568,a,18170
569,a,16841
570,a,29565
571,a,113
572,a,28881
573,a,23852
574,a,30666
575,a,23948
576,f,26842
577,a,2850
578,a,16590
579,a,6368
580,a,19061
581,f,13688
582,a,11492
583,a,24398
584,a,22828
585,a,9322
586,a,14994
587,a,18275
588,a,12808
589,a,24859
590,a,18111
591,a,13053
592,a,14666
593,f,14127
594,a,6266
595,a,3141
596,a,2392
597,a,22856
598,a,28549
599,a,27643
600,f,10712
601,a,1741
602,a,3639
603,a,14666
604,a,9762
605,a,1088
606,f,13072
607,a,16531
608,f,15490
609,a,16580
610,f,28858
611,f,10848
612,a,19379
613,a,4020
614,a,31295
615,a,20926
616,a,21093
617,a,22544
618,f,6819
619,a,12414
620,f,20241
621,a,30254
622,a,11779
623,a,24912
624,a,16279
625,a,24436
626,f,8629
627,a,31537
628,a,6364
629,f,14668
630,f,21938
631,f,31917
632,a,26514
633,a,20634
634,f,14618
635,a,13776
636,a,24841
637,f,29407
638,a,32650
639,a,17262
640,f,7254
641,a,17442
642,a,30628
643,a,11298
644,f,16878
645,a,11027
646,f,3141
647,a,5760
648,a,1908
649,a,26021
650,a,4767
651,a,19068
652,a,5165
653,a,5247
654,a,9891
655,a,8723
656,a,14761
657,a,2811
658,a,12330
659,a,14618
660,a,8742
661,a,20216
662,a,27687
663,a,25231
664,a,15920
665,a,23897
666,a,29221
667,f,20462
668,a,30191
669,a,18380
670,a,3270
671,a,20985
672,a,29794
673,a,12136
674,a,10691
675,a,27882
676,a,15237
677,a,15487
678,a,8328
679,f,19068
680,f,26874
681,f,4010
682,a,8347
683,a,3568
684,f,113
685,a,20318
686,f,29794
687,a,4412
688,f,30191
689,a,8210
690,f,25526
691,a,29061
692,f,17394
693,a,12756
694,f,4975
695,f,4758
696,f,16841
697,a,25272
698,a,8836
699,a,2864
700,f,28927
701,f,22215
702,a,18226
703,a,10891
704,a,9057
705,a,3068
706,a,31174
707,a,1018
708,a,8307
709,a,29401
710,a,9785
711,a,25395
712,f,29848
713,a,6398
714,a,8601
715,a,10454
716,f,6449
717,a,7918
718,f,19191
719,f,6409
720,a,25756
721,a,15658
722,a,25408
723,a,21909
724,a,5496
725,a,17900
726,a,8955
727,a,6311
728,a,23646
729,f,15237
730,a,11039
731,a,13412
732,a,16807
733,a,23872
734,a,1303
735,a,5750
736,a,12458
737,a,28961
738,a,14183
739,a,18449
740,a,8580
741,a,19024
742,a,9009
743,a,24482
744,f,30293
745,a,1766
746,a,13871
747,f,22764
748,a,6420
749,a,17396
750,a,29314
751,f,32176
752,f,29318
753,a,25578
754,a,31264
755,a,11555
756,a,22451
757,a,4740
758,a,29355
759,a,27808
760,f,21511
761,a,16186
762,f,28732
763,a,11618
764,a,32090
765,a,31678
766,a,15257
767,f,10765
768,a,6803
769,f,25619
770,a,7878
771,f,11779
772,a,31479
773,a,16013
774,a,28706
775,f,1726
776,f,8347
777,f,9665
778,f,5580
779,a,2964
780,a,9595
781,a,23081
782,a,24388
783,a,5679
784,a,27231
785,a,30537
786,f,21139
787,a,18468
788,a,19226
789,a,18354
790,a,13543
791,a,3188
792,a,10739
793,a,29955
794,f,27808
795,a,18339
796,a,320
797,a,22022
798,a,12230
799,a,30929
800,a,19037
801,a,15988
802,a,375
803,a,29578
804,a,24271
805,a,30816
806,a,20099
807,a,8893
808,a,29329
809,a,23385
810,a,30526
811,a,29755
812,a,13900
813,a,12952
814,a,26139
815,a,13411
816,f,32217
817,a,18977
818,f,11981
819,a,16029
820,f,21230
821,f,24114
822,a,17858
823,a,12104
824,f,12882
825,a,22697
826,a,6044
827,f,20772
828,a,16122
829,a,15747
830,a,6087
831,a,12229
832,a,25462
833,a,31448
834,a,7490
835,a,30280
836,f,2165
837,a,11174
838,a,5704
839,a,5649
840,a,4827
841,f,19024
842,a,10511
843,a,26754
844,f,21058
845,a,31849
846,a,2731
847,a,1067
848,f,23897
849,f,8601
850,a,21898
851,a,28297
852,a,12651
853,f,8580
854,a,11948
855,a,14277
856,f,6184
857,a,1711
858,f,23648
859,f,14898
860,a,13343
861,a,1417
862,f,20337
863,a,20314
864,f,8247
865,a,7197
866,f,13668
867,a,23128
868,a,14117
869,a,3274
870,f,14117
871,f,14277
872,a,10540
873,a,25072
874,a,10712
875,a,15800
876,f,22245
877,a,18446
878,a,22546
879,a,16298
880,f,31965
881,a,6065
882,a,5664
883,f,11775
884,a,4303
885,f,6044
886,a,6632
887,a,7960
888,a,28121
889,a,20282
890,a,30727
891,a,15427
892,a,21626
893,a,20499
894,a,18753
895,f,375
896,a,21478
897,a,20400
898,f,17442
899,a,24194
900,f,8320
901,a,14873
902,a,426
903,a,26587
904,a,22073
905,a,8598
906,a,5592
907,a,1575
908,f,20282
909,a,21278
910,a,3320
911,a,7471
912,a,13789
913,a,12527
914,f,12722
915,a,23241
916,f,25072
917,f,24271
918,a,2440
919,a,15099
920,a,29628
921,a,23194
922,a,19177
923,f,29628
924,a,17527
925,a,5468
926,a,14553
927,a,25713
928,a,26573
929,f,20314
930,f,18380
931,f,4776
932,a,18095
933,a,15560
934,a,23199
935,f,12398
936,a,10382
937,f,7471
938,f,25606
939,a,16934
940,a,26887
941,a,28408
942,a,16114
943,a,20094
944,a,10333
945,a,24318
946,f,1575
947,a,31420
948,a,17714
949,a,7137
950,a,3040
951,f,7903
952,a,13700
953,a,699
954,f,16122
955,a,17375
956,f,22785
957,a,18616
958,f,26021
959,a,27566
960,a,19424
961,f,14806
962,a,16820
963,a,25620
964,f,9216
965,a,31490
966,a,18837
967,a,24767
968,f,20698
969,a,26324
970,a,6230
971,a,27891
972,a,31570
973,a,24424
974,a,1012
975,a,26966
976,f,5704
977,f,2731
978,a,23684
979,a,18711
980,f,27231
981,a,2454
982,a,6197
983,a,24827
984,a,12415
985,a,10791
986,f,21028
987,a,20335
988,a,8551
989,f,24903
990,f,22276
991,a,22796
992,a,23008
993,f,9019
994,a,2114
995,f,1766
996,a,13692
997,a,27560
998,a,17956
999,a,9608
1000,a,5107
1001,a,10697
1002,f,19062
1003,a,20149
1004,a,14273
1005,a,29616
1006,f,25756
1007,f,26511
1008,a,26159
1009,f,17262
1010,a,2759
1011,a,31617
1012,a,30054
1013,a,32316
1014,a,19130
1015,a,29641
1016,f,19103
1017,a,24744
1018,a,30000
1019,f,24841
1020,a,21721
1021,a,20486
1022,a,8361
1023,a,22884
1024,a,22662
1025,f,20616
1026,f,21974
1027,a,12770
1028,a,27873
1029,f,2144
1030,a,4263
1031,a,3516
1032,a,30707
1033,a,2521
1034,a,4987
1035,a,11573
1036,a,20663
1037,a,13078
1038,a,24844
1039,a,12653
1040,a,20332
1041,f,7159
1042,a,3705
1043,a,27314
1044,a,25870
1045,a,24347
1046,a,19282
1047,a,21363
1048,a,32017
1049,a,15891
1050,a,28298
1051,a,21966
1052,a,25489
1053,f,18652
1054,f,13411
1055,a,28082
1056,a,29968
1057,a,31178
1058,a,17557
1059,a,27280
1060,f,26600
1061,f,13700
1062,a,13534
1063,a,636
1064,f,13078
1065,f,28495
1066,f,23128
1067,f,30667
1068,a,11128
1069,a,19500
1070,a,19279
1071,a,14941
1072,f,7918
1073,a,27373
1074,f,32473
1075,a,23
1076,a,26396
1077,f,14209
1078,f,23199
1079,a,24817
1080,f,16279
1081,f,7013
1082,a,12874
1083,a,25510
1084,a,18853
1085,a,9088
1086,a,31125
1087,a,9041
1088,f,20672
1089,a,3095
1090,f,9762
1091,f,8336
1092,a,27119
1093,a,9786
1094,a,9289
1095,a,24945
1096,a,7638
1097,f,7490
1098,f,29763
1099,a,22841
1100,a,8870
1101,a,28971
1102,a,27639
1103,a,21564
1104,a,13581
1105,f,30537
1106,a,14985
1107,a,12606
1108,f,31464
1109,f,12756
1110,a,13930
1111,a,4218
1112,a,5498
1113,a,8213
1114,f,21902
1115,a,22349
1116,a,16638
1117,a,31411
1118,f,14941
1119,a,7716
1120,f,8598
1121,a,10862
1122,a,19630
1123,a,17405
1124,f,15630
1125,a,3646
1126,a,30993
1127,f,14666
1128,f,24943
1129,a,24084
1130,f,10545
1131,a,5005
1132,f,26754
1133,a,11915
1134,a,20841
1135,a,3369
1136,a,11154
1137,f,15427
1138,f,11733
1139,a,25840
1140,a,12032
1141,a,7749
1142,a,7796
1143,f,30254
1144,f,31680
1145,f,13900
1146,a,22463
1147,a,3101
1148,a,13311
1149,a,11817
1150,a,22350
1151,a,26254
1152,a,25649
1153,a,14918
1154,f,16531
1155,a,3918
1156,a,17609
1157,a,13375
1158,f,17076
1159,a,11901
1160,a,22698
1161,a,24013
1162,a,4409
1163,f,17858
1164,a,11995
1165,f,18446
1166,f,3646
1167,f,9608
1168,a,4974
1169,a,11170
1170,f,7027
1171,f,16774
1172,f,27639
1173,a,27956
1174,a,21959
1175,a,9211
1176,a,5409
1177,f,14618
1178,a,5029
1179,a,20042
1180,f,11901
1181,a,22712
1182,a,166
1183,a,15972
1184,a,8454
1185,a,26975
1186,a,31185
1187,a,16380
1188,a,9238
1189,a,21660
1190,f,19424
1191,f,9721
1192,f,17040
1193,a,9616
1194,f,16777
1195,a,9573
1196,f,8955
1197,f,982
1198,a,32669
1199,a,15224
1200,a,16465
1201,a,14685
1202,a,32407
1203,f,30929
1204,a,30121
1205,a,23532
1206,a,30984
1207,f,2759
1208,a,27403
1209,a,27139
1210,a,72
1211,a,31043
1212,a,16130
1213,a,18537
1214,a,16457
1215,a,19494
1216,f,10194
1217,a,8662
1218,f,29834
1219,f,655
1220,a,24241
1221,a,884
1222,f,23194
1223,f,320
1224,a,18378
1225,f,16098
1226,a,8345
1227,a,2315
1228,a,17605
1229,a,11508
1230,a,5533
1231,f,14461
1232,a,19681
1233,a,23462
1234,a,10769
1235,f,30113
1236,f,18339
1237,a,20401
1238,a,14323
1239,a,8779
1240,a,21573
1241,a,9904
1242,a,5260
1243,f,2964
1244,a,15169
1245,a,29981
1246,f,570
1247,a,13649
1248,a,12455
1249,f,20450
1250,a,28898
1251,a,27370
1252,f,20335
1253,f,3270
1254,a,30052
1255,f,2864
1256,a,7222
1257,f,14281
1258,a,14008
1259,f,14323
1260,a,20500
1261,f,4263
1262,f,8643
1263,f,31086
1264,f,7379
1265,f,26887
1266,a,19541
1267,f,20099
1268,f,30000
1269,a,16475
1270,a,21679
1271,a,20963
1272,a,25526
1273,a,7550
1274,a,1195
1275,a,364
1276,a,10529
1277,a,19192
1278,a,28238
1279,a,21700
1280,a,22473
1281,f,11817
1282,a,27489
1283,f,10066
1284,a,1377
1285,f,15151
1286,f,19226
1287,f,11277
1288,f,13967
1289,a,26419
1290,f,22373
1291,f,10769
1292,a,5385
1293,a,13055
1294,f,6923
1295,a,604
1296,a,23623
1297,a,27127
1298,f,11555
1299,a,6395
1300,a,20882
1301,a,29506
1302,a,15032
1303,a,29301
1304,f,9907
1305,f,30121
1306,a,5409
1307,a,6566
1308,a,26459
1309,a,6961
1310,a,19297
1311,a,28866
1312,f,10862
1313,a,24832
1314,f,4240
1315,a,8309
1316,a,1124
1317,f,13802
1318,a,14853
1319,a,29627
1320,a,1853
1321,f,29616
1322,a,11211
1323,f,1303
1324,f,26345
1325,a,14618
1326,f,4886
1327,a,5533
1328,f,23081
1329,f,6027
1330,a,213
1331,a,31403
1332,a,31672
1333,a,7164
1334,f,16130
1335,f,24817
1336,a,27597
1337,a,18866
1338,f,1067
1339,f,17405
1340,a,21219
1341,a,29074
1342,a,12476
1343,a,27677
1344,f,4987
1345,a,32239
1346,a,21576
1347,a,29167
1348,a,24303
1349,f,25462
1350,f,30666
1351,f,22661
1352,f,20634
1353,f,5409
1354,a,15940
1355,a,19686
1356,a,3280
1357,a,9878
1358,a,21988
1359,a,11088
1360,f,28335
1361,f,23462
1362,a,30392
1363,f,18449
1364,a,23283
1365,a,28302
1366,f,3639
1367,a,18354
1368,a,2855
1369,a,23398
1370,f,11492
1371,f,20963
1372,a,23364
1373,a,28183
1374,f,22130
1375,f,15247
1376,a,9765
1377,f,12637
1378,f,29981
1379,a,24965
1380,a,8629
1381,f,32316
1382,f,377
1383,a,644
1384,f,3280
1385,f,30839
1386,a,29907
1387,f,18468
1388,a,27252
1389,a,14377
1390,a,3558
1391,a,19300
1392,f,31895
1393,a,26480
1394,a,27334
1395,f,26975
1396,a,14396
1397,a,12418
1398,f,28298
1399,a,7070
1400,f,10891
1401,f,32148
1402,f,5679
1403,a,6074
1404,a,21529
1405,a,2615
1406,f,22662
1407,a,30203
1408,a,23865
1409,a,10168
1410,f,16156
1411,f,21135
1412,a,10553
1413,f,15993
1414,f,24386
1415,a,23612
1416,f,7796
1417,f,22685
1418,f,604
1419,a,20718
1420,f,16028
1421,f,2408
1422,f,3369
1423,a,19885
1424,a,2288
1425,a,31018
1426,a,21364
1427,a,23468
1428,f,22671
1429,a,18932
1430,a,980
1431,f,13649
1432,a,8650
1433,a,23158
1434,a,14835
1435,a,7152
1436,a,19358
1437,a,25391
1438,a,2161
1439,f,27643
1440,f,12229
1441,a,5188
1442,a,31204
1443,f,25272
1444,f,21564
1445,a,29222
1446,f,2756
1447,a,28530
1448,a,6276
1449,a,19055
1450,a,30135
1451,a,3864
1452,a,24219
1453,a,29117
1454,a,31571
1455,a,13223
1456,f,11288
1457,f,25578
1458,a,2641
1459,a,7226
1460,a,18739
1461,a,16297
1462,f,7061
1463,a,28451
1464,a,24305
1465,a,32473
1466,f,23865
1467,f,18866
1468,a,867
1469,f,22698
1470,f,15978
1471,a,14832
1472,a,10546
1473,f,23623
1474,a,4419
1475,a,1485
1476,f,11353
1477,a,8225
1478,f,25615
1479,a,31768
1480,a,5141
1481,a,140
1482,a,2764
1483,a,25189
1484,a,12937
1485,a,17006
1486,f,10454
1487,a,13320
1488,a,21924
1489,a,6281
1490,a,32158
1491,f,22895
1492,a,9537
1493,a,4526
1494,a,11586
1495,a,32328
1496,f,12418
1497,f,2811
1498,f,23053
1499,f,16186
1500,a,23785
1501,a,7101
1502,f,16580
1503,f,9616
1504,f,11127
1505,f,7101
1506,a,8108
1507,a,25343
1508,f,14666
1509,f,7716
1510,a,12041
1511,a,3926
1512,a,7790
1513,f,19279
1514,f,26459
1515,f,20162
1516,f,884
1517,f,29017
1518,a,3013
1519,a,8200
1520,f,21219
1521,a,7094
1522,f,2161
1523,a,1459
1524,f,17396
1525,a,25218
1526,a,24317
1527,a,3290
1528,f,28628
1529,f,1538
1530,a,30448
1531,a,19932
1532,a,4546
1533,a,31329
1534,a,12891
1535,a,13604
1536,a,30790
1537,a,17648
1538,a,11314
1539,f,23684
1540,a,31555
1541,a,30420
1542,f,31204
1543,f,28866
1544,f,4409
1545,f,30628
1546,a,21265
1547,f,22022
1548,a,24258
1549,a,15015
1550,a,15436
1551,a,30043
1552,a,11761
1553,a,27383
1554,f,31174
1555,a,28011
1556,a,7630
1557,f,11314
1558,a,7045
1559,a,16977
1560,f,1741
1561,f,8213
1562,a,10676
1563,f,24305
1564,f,17527
1565,a,4088
1566,a,22780
1567,a,16535
1568,a,22888
1569,f,27597
1570,a,12770
1571,a,25230
1572,a,1966
1573,f,31329
1574,f,21529
1575,a,27127
1576,f,8361
1577,a,3296
1578,a,28372
1579,a,11490
1580,f,21116
1581,a,27748
1582,a,24677
1583,f,30031
1584,f,4072
1585,a,12791
1586,a,1506
1587,f,13058
1588,a,7732
1589,f,7558
1590,a,14383
1591,f,27445
1592,a,20010
1593,a,26646
1594,a,17196
1595,a,32059
1596,f,3509
1597,f,15808
1598,a,927
1599,f,31679
1600,a,12206
1601,f,31874
1602,f,19681
1603,f,23785
1604,a,20216
1605,a,15013
1606,a,16501
1607,f,6368
1608,f,2532
1609,f,31600
1610,a,4534
1611,f,7960
1612,f,14985
1613,a,14207
1614,f,13543
1615,f,23872
1616,a,15220
1617,a,28476
1618,a,23010
1619,f,26783
1620,a,6623
1621,f,364
1622,a,29918
1623,f,7630
1624,f,14853
1625,a,11478
1626,a,15038
1627,a,11783
1628,f,31570
1629,f,7094
1630,f,1012
1631,f,18275
1632,f,14832
1633,f,3040
1634,a,1202
1635,f,17714
1636,a,25255
1637,a,14776
1638,a,21272
1639,a,4513
1640,a,24771
1641,f,15783
1642,f,398
1643,a,3337
1644,a,21909
1645,a,27087
1646,a,7791
1647,a,16391
1648,f,14396
1649,a,12252
1650,a,29765
1651,a,25338
1652,f,2226
1653,f,21576
1654,a,17455
1655,a,32222
1656,a,30106
1657,f,13244
1658,a,2761
1659,f,23772
1660,f,17374
1661,a,22009
1662,a,12841
1663,a,23773
1664,f,10691
1665,f,10546
1666,a,28007
1667,a,475
1668,a,24820
1669,a,2361
1670,f,9740
1671,f,7550
1672,f,12952
1673,a,779
1674,f,22073
1675,a,3988
1676,f,4303
1677,a,29973
1678,f,32473
1679,a,17531
1680,a,14015
1681,a,28966
1682,a,29708
1683,a,31800
1684,a,25629
1685,f,26005
1686,f,29301
1687,a,19437
1688,a,9288
1689,a,4213
1690,f,2288
1691,a,9421
1692,f,23385
1693,f,12136
1694,a,10807
1695,a,4349
1696,a,274
1697,f,24677
1698,a,31812
1699,f,31617
1700,a,29325
1701,a,22575
1702,a,19507
1703,a,21599
1704,a,22763
1705,a,2891
1706,a,18826
1707,f,3988
1708,f,10361
1709,f,6961
1710,a,28919
1711,a,2360
1712,a,17334
1713,a,7620
1714,a,7184
1715,a,20242
1716,f,27139
1717,a,2166
1718,a,5329
1719,a,18782
1720,a,15560
1721,f,5737
1722,f,1853
1723,f,9889
1724,a,5984
1725,a,8685
1726,f,9573
1727,f,15560
1728,f,29918
1729,a,19253
1730,a,25661
1731,a,15500
1732,a,13335
1733,a,2669
1734,a,11155
1735,f,13561
1736,a,14532
1737,a,18746
1738,a,26183
1739,a,21220
1740,f,18421
1741,a,30986
1742,a,10439
1743,f,27956
1744,a,13188
1745,a,18261
1746,f,24771
1747,a,27790
1748,a,12301
1749,a,1645
1750,f,6803
1751,a,9269
1752,a,19776
1753,a,19013
1754,f,5704
1755,a,28840
1756,a,77
1757,a,21577
1758,a,16474
1759,a,18867
1760,a,12663
1761,f,9537
1762,a,19585
1763,a,24496
1764,f,28961
1765,f,21924
1766,f,8307
1767,a,425
1768,f,19932
1769,f,5592
1770,a,6853
1771,a,10312
1772,f,22971
1773,a,13412
1774,f,11155
1775,f,13512
1776,f,14994
1777,f,9421
1778,a,28113
1779,a,19366
1780,f,3188
1781,f,10312
1782,f,28971
1783,a,26523
1784,a,19649
1785,f,9595
1786,a,9066
1787,a,5108
1788,a,24890
1789,f,3926
1790,f,28297
1791,f,11128
1792,f,11618
1793,a,20067
1794,a,16211
1795,a,14195
1796,a,9251
1797,a,22409
1798,a,15075
1799,f,12770
1800,a,21188
1801,a,5129
1802,f,15816
1803,f,29786
1804,a,18845
1805,a,31551
1806,f,1195
1807,a,23927
1808,f,12653
1809,a,23871
1810,f,28007
1811,a,10085
1812,a,5985
1813,a,3212
1814,a,5567
1815,a,11815
1816,a,6485
1817,f,22451
1818,f,2392
1819,f,15484
1820,a,21541
1821,f,29521
1822,a,7890
1823,a,27695
1824,a,23497
1825,a,17816
1826,f,22697
1827,a,5205
1828,a,18707
1829,a,12601
1830,f,5165
1831,a,17010
1832,a,5345
1833,a,7990
1834,f,3290
1835,a,31925
1836,f,4851
1837,a,10466
1838,f,18789
1839,a,11374
1840,a,6018
1841,f,14351
1842,a,19691
1843,a,2047
1844,f,1591
1845,f,23398
1846,a,30295
1847,a,1617
1848,f,17956
1849,a,17241
1850,a,6637
1851,f,15534
1852,f,19885
1853,f,29329
1854,f,5188
1855,f,5029
1856,f,4706
1857,a,8993
1858,f,19300
1859,a,29592
1860,a,32541
1861,a,6419
1862,f,20499
1863,a,17239
1864,f,16352
1865,a,3037
1866,a,27485
1867,a,24450
1868,a,19978
1869,a,18186
1870,a,31749
1871,a,4688
1872,a,9306
1873,a,7457
1874,f,32239
1875,a,15318
1876,a,5506
1877,a,23313
1878,f,25510
