size,count
6924,1
6963,1
6967,1
6976,1
7008,1
7015,1
7038,1
7064,1
7085,1
7096,1
7114,1
7145,1
7175,1
7209,1
7213,1
7221,1
7226,1
7230,1
7258,1
7267,1
7280,1
7284,1
7285,1
7290,1
7294,1
7394,1
7406,2
7443,1
7458,1
7479,1
7481,1
7489,1
7506,1
7515,1
7524,1
7533,1
7572,1
7592,1
7610,1
7630,1
7631,2
7689,1
7700,1
7703,1
7704,1
7712,1
7714,1
7717,1
7732,1
7737,1
7749,1
7752,1
7786,1
7799,1
7807,1
7809,1
7811,1
7836,1
7843,1
7885,1
7904,1
7941,1
7944,1
7968,1
7989,1
7998,1
8000,1
8004,1
8036,1
8067,1
8092,1
8098,1
8106,1
8126,1
8130,1
8139,1
8165,1
8176,1
8178,1
8195,1
8201,1
8251,1
8260,1
8266,1
8284,1
8294,1
8296,1
8306,1
8316,1
8328,1
8349,1
8353,1
8358,1
8367,1
8371,1
8379,1
8383,1
8420,1
8429,1
8442,1
8443,1
8453,1
8462,1
8468,1
8471,1
8473,1
8476,1
8509,1
8542,1
8545,1
8559,1
8593,1
8594,1
8609,1
8610,1
8612,1
8643,1
8655,1
8668,1
8698,1
8726,1
8734,1
8736,1
8743,1
8762,1
8763,1
8767,1
8781,1
8788,2
8792,1
8794,1
8807,1
8827,1
8839,1
8840,1
8848,1
8854,1
8907,1
8908,1
8919,1
8926,1
8969,1
8970,1
8983,1
9000,1
9040,1
9054,1
9067,2
9078,1
9089,1
9094,1
9104,1
9150,1
9151,1
9157,1
9173,1
9177,1
9180,1
9193,1
9206,1
9231,2
9232,1
9261,1
9263,1
9268,1
9289,1
9297,1
9300,1
9314,1
9319,1
9325,1
9331,1
9344,1
9386,1
9393,1
9416,1
9441,1
9442,1
9486,1
9494,1
9501,2
9504,1
9522,1
9533,1
9534,2
9580,1
9590,1
9607,1
9631,1
9651,1
9656,1
9697,1
9752,1
9782,1
9785,1
9796,1
9808,1
9841,1
9854,1
9864,1
9884,1
9917,1
9935,1
9948,1
9964,1
9967,1
10009,1
10024,1
10027,1
10028,1
10030,2
10045,1
10047,1
10080,1
10130,1
10132,1
10136,1
10145,1
10173,1
10181,1
10191,1
10234,1
10262,1
10271,1
10283,1
10308,1
10309,1
10330,1
10333,1
10341,1
10344,1
10373,1
10384,1
10389,1
10401,1
10431,1
10462,1
10463,1
10493,1
10502,1
10506,1
10512,1
10513,1
10555,1
10561,1
10563,2
10567,1
10611,1
10620,1
10625,1
10632,1
10656,1
10679,1
10685,1
10704,1
10711,1
10718,1
10724,1
10729,1
10748,1
10751,1
10759,1
10798,2
10812,1
10833,1
10841,1
10872,1
10894,1
10904,1
10910,1
10913,1
10927,1
10930,1
10931,1
10957,1
10959,1
10963,1
10991,1
11006,1
11013,1
11017,1
11047,1
11061,1
11068,1
11083,1
11118,1
11129,1
11136,1
11192,1
11198,1
11206,1
11212,1
11254,1
11268,1
11309,1
11312,1
11347,1
11356,1
11360,1
11363,1
11383,1
11385,1
11417,1
11468,1
11484,1
11494,1
11507,1
11525,1
11532,1
11557,1
11558,2
11565,1
11582,1
11586,1
11612,1
11622,1
11626,1
11642,1
11666,1
11677,1
11687,1
11716,1
11717,1
11759,1
11775,1
11776,2
11777,1
11787,1
11805,1
11824,1
11841,1
11886,1
11888,1
11923,1
11926,1
11949,1
11953,1
11957,1
12028,1
12038,1
12068,1
12092,1
12120,1
12121,1
12148,1
12159,1
12164,1
12165,1
12197,1
12199,1
12201,1
12203,1
12211,1
12212,1
12227,1
12236,1
12247,2
12253,1
12270,1
12286,1
12297,1
12300,1
12302,1
12348,1
12355,1
12371,1
12372,1
12389,1
12390,1
12408,1
12434,1
12436,1
12438,1
12442,1
12451,1
12458,1
12467,1
12493,1
12499,1
12508,1
12522,1
12553,1
12558,1
12583,1
12595,1
12606,1
12630,1
12641,1
12649,1
12652,1
12654,1
12663,2
12678,1
12681,1
12682,1
12688,2
12696,1
12739,1
12743,1
12776,1
12821,1
12846,1
12856,1
12866,1
12877,1
12895,1
12929,1
12947,1
12951,1
12958,1
12960,1
12980,1
12999,1
13001,1
13009,1
13035,1
13117,1
13134,1
13146,1
13154,1
13184,1
13206,1
13211,1
13213,1
13215,1
13233,1
13239,1
13258,1
13262,1
13282,1
13348,1
13383,1
13402,1
13407,1
13414,2
13438,1
13440,1
13453,1
13464,1
13474,1
13489,1
13490,1
13505,1
13509,1
13511,1
13547,1
13556,1
13560,1
13565,1
13587,1
13618,1
13639,1
13709,1
13714,1
13734,1
13743,1
13808,1
13815,1
13827,1
13833,1
13850,1
13869,1
13884,1
13891,1
13898,1
13901,1
13915,1
13930,1
13931,1
13959,1
13960,1
13993,1
14022,1
14055,1
14058,1
14070,1
14074,1
14076,1
14078,2
14080,1
14090,1
14097,1
14119,1
14138,1
14144,1
14151,1
14153,1
14154,1
14159,1
14170,1
14183,1
14185,1
14233,1
14241,1
14255,1
14257,1
14258,1
14295,1
14311,1
14384,1
14388,1
14409,1
14417,1
14435,1
14482,1
14484,1
14497,1
14509,1
14524,1
14538,1
14577,1
14580,1
14581,1
14586,1
14597,1
14602,1
14610,1
14633,2
14655,2
14668,1
14678,1
14702,1
14729,1
14758,1
14762,1
14784,1
14804,1
14814,1
14817,1
14821,1
14832,1
14846,1
14853,1
14867,1
14877,1
14889,1
14902,1
14908,1
14925,1
14943,1
14956,1
14986,2
14992,1
15010,1
15028,1
15036,1
15061,1
15094,1
15097,1
15101,1
15108,1
15121,1
15134,1
15145,1
15188,1
15203,1
15211,1
15218,1
15248,1
15252,1
15257,1
15264,1
15271,1
15290,1
15296,1
15301,1
15340,1
15372,1
15385,1
15392,1
15396,1
15400,1
15404,1
15420,1
15473,1
15494,1
15500,1
15510,1
15532,1
15570,1
15642,1
15672,1
15673,1
15674,1
15693,1
15700,1
15702,1
15745,1
15766,1
15773,1
15786,2
15787,1
15806,1
15820,1
15828,1
15839,1
15845,1
15846,1
15852,1
15856,1
15874,1
15915,1
15930,1
15962,1
15982,1
15999,1
16017,1
16026,1
16028,1
16029,1
16032,1
16040,2
16046,1
16066,1
16073,1
16078,1
16092,1
16093,1
16099,1
16113,2
16149,1
16151,1
16162,1
16171,1
16186,1
16199,1
16203,1
16205,1
16249,1
16275,1
16299,1
16307,1
16314,1
16318,1
16343,1
16347,1
16359,1
16398,1
16404,1
16410,1
16438,1
16496,1
16565,1
16582,1
16586,1
16588,1
16598,1
16630,1
16633,1
16635,1
16656,1
16675,1
16681,2
16702,1
16722,1
16730,1
16742,1
16743,1
16749,1
16756,1
16762,1
16771,1
16786,1
16794,1
16801,1
16812,1
16833,1
16891,1
16894,1
16896,1
16931,1
16934,1
16957,1
16964,1
16990,1
16997,1
17006,1
17018,2
17057,1
17096,1
17101,2
17112,1
17113,1
17115,1
17125,1
17129,1
17131,1
17132,1
17164,1
17199,1
17205,1
17208,1
17214,1
17217,1
17218,1
17237,1
17238,1
17244,1
17306,1
17324,1
17332,1
17338,1
17365,1
17372,2
17375,1
17383,1
17396,2
17408,1
17420,1
17437,1
17471,1
17490,1
17499,1
17502,1
17531,1
17544,1
17569,1
17573,1
17574,1
17579,1
17594,1
17595,1
17596,1
17613,1
17679,1
17730,1
17738,1
17744,1
17745,1
17747,1
17756,1
17778,1
17780,2
17806,1
17826,1
17835,1
17871,1
17882,1
17886,1
17888,1
17902,1
17903,1
17909,1
17925,1
17933,1
17949,2
17969,1
17971,1
17974,1
17978,1
18004,1
18020,1
18046,1
18074,1
18077,1
18082,1
18117,1
18133,1
18147,1
18182,1
18187,1
18198,1
18208,1
18228,1
18232,1
18260,1
18265,1
18269,1
18284,1
18289,1
18294,1
18306,1
18319,1
18323,1
18332,1
18340,1
18365,1
18366,1
18381,1
18387,1
18396,1
18408,1
18430,1
18446,1
18450,1
18461,1
18498,1
18530,1
18593,1
18601,1
18609,1
18619,1
18626,1
18637,1
18666,1
18677,1
18690,1
18709,1
18718,1
18736,1
18739,1
18751,1
18769,1
18779,1
18803,1
18839,1
18853,1
18870,1
18872,2
18893,1
18902,1
18904,1
18906,1
18929,1
18930,1
18967,1
18971,1
18975,1
18977,1
18985,1
18999,1
19017,1
19018,1
19033,1
19044,1
19054,1
19071,1
19085,1
19110,1
19112,1
19141,2
19177,1
19197,1
19202,1
19204,1
19218,1
19225,1
19271,1
19279,2
19280,1
19322,1
19327,1
19334,2
19343,1
19379,1
19392,2
19412,1
19429,1
19457,1
19463,1
19492,1
19493,1
19498,1
19516,1
19542,1
19574,1
19582,1
19593,1
19617,1
19627,1
19641,1
19676,1
19677,1
19694,1
19727,1
19734,1
19748,1
19789,1
19821,1
19849,1
19850,2
19878,1
19880,1
19885,1
19891,1
19918,1
19936,1
19949,1
19972,1
19973,1
19977,1
19988,1
20004,1
20021,1
20034,1
20041,1
20045,1
20052,1
20066,1
20081,1
20094,1
20106,1
20108,1
20122,1
20154,1
20175,1
20188,1
20189,1
20196,1
20199,1
20206,1
20210,1
20234,1
20239,1
20248,1
20250,1
20282,1
20296,1
20315,1
20322,1
20337,1
20349,1
20354,1
20385,1
20391,1
20418,1
20421,1
20426,1
20431,1
20456,1
20461,1
20479,1
20490,1
20496,1
20502,1
20546,1
20547,1
20558,1
20585,1
20600,1
20602,1
20617,1
20622,1
20633,1
20638,1
20645,1
20655,2
20687,1
20701,1
20712,1
20729,1
20730,1
20740,1
20756,1
20772,1
20794,1
20807,1
20853,1
20914,1
20918,1
20925,1
20949,1
20974,1
20984,1
20988,1
21027,1
21049,1
21050,1
21130,1
21188,1
21200,2
21202,1
21206,1
21213,1
21275,1
21327,1
21343,1
21359,1
21369,1
21379,1
21417,1
21439,2
21445,1
21460,1
21507,1
21519,1
21538,1
21544,1
21563,1
21565,1
21595,1
21604,1
21609,1
21617,1
21641,1
21657,1
21660,1
21683,1
21747,1
21749,1
21760,1
21765,1
21779,1
21780,1
21799,1
21822,1
21838,1
21891,2
21906,1
21917,1
21959,1
21972,1
21994,1
22012,1
22015,1
22031,2
22034,1
22054,1
22059,1
22087,1
22100,1
22116,1
22130,1
22138,1
22144,1
22145,1
22156,1
22161,1
22172,1
22188,1
22239,1
22246,1
22249,1
22257,1
22260,1
22263,2
22264,2
22275,1
22279,1
22281,1
22284,2
22293,1
22294,1
22298,1
22337,1
22338,1
22379,1
22405,1
22409,1
22410,1
22437,1
22442,1
22445,1
22450,1
22451,1
22453,1
22474,1
22477,1
22493,1
22556,1
22557,1
22567,1
22598,1
22604,1
22615,1
22638,1
22656,1
22666,1
22667,1
22678,1
22721,1
22747,1
22753,1
22754,1
22760,1
22764,2
22776,1
22781,1
22808,1
22835,1
22867,1
22896,1
22905,1
22922,1
22924,1
22930,1
22944,1
22967,1
22977,1
22982,1
22983,1
22992,1
23018,1
23028,1
23045,1
23050,1
23053,1
23059,1
23063,1
23065,1
23069,1
23079,1
23092,1
23100,1
23106,1
23120,1
23125,1
23132,1
23136,1
23170,1
23178,1
23185,1
23187,1
23204,1
23237,1
23244,1
23269,1
23277,1
23278,1
23292,1
23318,1
23320,1
23338,1
23342,1
23391,1
23397,1
23399,1
23441,1
23475,1
23490,1
23498,1
23507,1
23510,2
23511,1
23518,1
23551,1
23568,1
23572,1
23620,1
23623,2
23625,1
23633,1
23641,1
23648,1
23650,2
23661,1
23736,1
23737,1
23749,1
23758,1
23780,1
23804,1
23833,1
23845,1
23862,1
23865,1
23871,1
23874,1
23875,1
23882,1
23888,1
23896,1
23935,1
23944,1
23948,1
23957,1
23962,1
23964,1
23978,1
24016,1
24021,1
24022,1
24024,1
24030,1
24031,2
24038,1
24049,1
24051,1
24075,1
24084,1
24091,1
24097,1
24103,1
24113,2
24115,1
24128,1
24130,1
24170,1
24173,1
24185,1
24194,1
24213,1
24237,1
24257,1
24267,1
24311,1
24370,1
24373,1
24384,1
24461,1
24463,1
24466,1
24479,1
24492,1
24494,1
24508,1
24509,1
24527,1
24528,1
24571,1
24578,1
24581,1
24590,1
24593,1
24599,1
24619,1
24631,1
24636,1
24645,1
24650,1
24671,1
24727,1
24732,1
24752,1
24755,1
24762,1
24766,1
24773,1
24778,1
24797,1
24813,2
24816,1
24818,1
24820,1
24825,1
24830,1
24833,1
24840,1
24893,1
24898,1
24917,1
24928,1
24961,1
24965,1
24972,1
24998,1
25005,1
25014,1
25015,1
25053,1
25063,1
25068,1
25074,1
25078,1
25082,1
25102,1
25113,1
25141,1
25147,1
25149,1
25153,1
25157,1
25160,1
25167,1
25200,1
25214,1
25266,1
25267,1
25287,1
25301,1
25307,1
25308,1
25309,1
25315,1
25318,1
25338,1
25350,1
25353,1
25358,1
25360,1
25387,1
25399,1
25425,1
25427,1
25462,1
25469,1
25501,1
25505,1
25508,1
25527,1
25530,1
25538,1
25544,1
25546,1
25574,1
25583,1
25586,1
25653,1
25701,1
25713,1
25714,1
25774,1
25788,1
25789,2
25790,1
25831,1
25859,1
25866,1
25877,1
25898,1
25908,2
25912,1
25914,1
25950,1
25952,1
25957,1
25959,1
25977,1
25989,1
25999,1
26009,1
26052,1
26056,1
26069,1
26081,1
26086,1
26088,1
26091,1
26092,1
26102,1
26150,1
26172,1
26173,1
26175,1
26176,1
26185,1
26187,1
26188,1
26189,1
26208,1
26218,1
26220,1
26230,1
26238,1
26279,1
26285,1
26286,1
26294,1
26313,1
26321,1
26360,1
26397,1
26421,1
26423,1
26437,1
26461,1
26465,1
26466,1
26473,1
26495,1
26508,2
26525,1
26550,1
26580,1
26606,1
26621,1
26626,1
26631,1
26633,1
26636,1
26654,1
26660,1
26663,1
26682,1
26699,1
26711,1
26743,1
26770,1
26771,1
26772,1
26779,1
26809,1
26837,1
26850,1
26851,1
26868,1
26891,1
26921,1
26936,1
26947,1
26950,1
27005,1
27014,1
27034,1
27039,1
27053,1
27054,1
27057,1
27065,1
27076,1
27085,1
27092,1
27113,1
27129,1
27142,1
27143,1
27147,1
27168,1
27195,1
27202,1
27219,1
27225,1
27227,1
27231,1
27238,1
27245,1
27273,1
27317,1
27318,1
27325,1
27344,1
27350,1
27377,1
27381,1
27387,1
27395,1
27466,1
27468,1
27476,1
27491,1
27497,2
27503,1
27509,1
27523,1
27531,1
27542,2
27555,1
27558,1
27565,1
27566,1
27568,1
27576,1
27584,1
27596,1
27624,1
27646,1
27658,1
27667,1
27683,1
27693,1
27706,2
27712,1
27718,1
27733,1
27740,1
27746,1
27750,1
27751,1
27758,1
27767,1
27769,1
27800,1
27813,1
27861,1
27877,1
27883,1
27884,1
27900,1
27920,1
27940,1
27942,1
27945,1
27955,1
27961,1
27963,1
28008,1
28020,1
28042,1
28088,1
28101,1
28104,1
28106,1
28145,1
28148,1
28153,1
28160,1
28161,1
28167,1
28177,1
28209,1
28212,1
28243,1
28257,1
28262,1
28305,1
28311,1
28328,1
28340,1
28350,1
28354,1
28364,1
28383,1
28384,1
28398,1
28411,1
28425,1
28435,1
28438,1
28446,1
28463,1
28480,1
28488,1
28492,1
28503,1
28545,1
28559,1
28601,1
28607,1
28612,1
28619,1
28623,1
28624,1
28637,1
28641,1
28643,1
28644,1
28658,1
28673,1
28678,1
28706,1
28710,1
28719,1
28721,1
28729,1
28746,1
28762,1
28779,1
28786,1
28793,1
28801,1
28804,1
28809,1
28851,1
28891,1
28894,1
28898,1
28927,1
28939,1
28946,1
28949,1
28950,1
28959,1
28981,1
28982,1
28985,1
28989,1
29002,1
29044,1
29059,1
29065,1
29068,1
29076,1
29089,1
29139,1
29148,1
29149,1
29165,1
29173,1
29184,1
29194,1
29198,1
29220,1
29240,1
29272,1
29274,1
29277,1
29283,1
29310,1
29316,3
29317,1
29322,1
29355,1
29370,1
29371,1
29372,1
29378,1
29411,1
29416,1
29427,1
29466,1
29479,1
29500,1
29519,1
29554,1
29558,1
29567,1
29572,1
29574,1
29585,1
29622,2
29632,2
29633,1
29643,1
29653,1
29669,1
29711,1
29725,1
29727,1
29735,1
29747,1
29749,1
29754,1
29775,1
29781,1
29797,1
29803,1
29809,1
29810,1
29848,1
29852,1
29870,1
29877,1
29884,2
29887,1
29909,1
29913,1
29915,1
29916,1
29923,1
29930,1
29961,1
29967,1
29988,1
30023,1
30031,1
30032,1
30034,1
30035,1
30049,1
30075,1
30076,1
30084,1
30090,1
30091,1
30110,1
30125,1
30129,1
30141,1
30153,1
30191,1
30215,1
30227,1
30247,1
30265,1
30270,1
30273,1
30276,1
30299,1
30319,1
30342,1
30352,1
30359,1
30373,1
30399,1
30410,1
30414,1
30417,1
30434,1
30462,1
30464,1
30498,1
30560,1
30574,1
30584,2
30587,1
30598,1
30624,1
30633,1
30651,1
30654,1
30662,1
30674,1
30681,1
30722,1
30759,1
30787,1
30788,1
30832,1
30839,2
30884,1
30888,1
30896,1
30901,1
30910,1
30911,1
30926,1
30934,1
30959,1
30964,1
30985,1
31006,1
31023,1
31031,1
31038,1
31052,1
31054,1
31072,1
31091,1
31101,1
31128,1
31129,1
31152,1
31184,1
31206,1
31211,1
31212,1
31225,1
31244,1
31272,1
31282,1
31287,1
31311,1
31312,1
31315,1
31328,1
31333,1
31348,1
31356,1
31360,1
31389,1
31391,1
31403,1
31429,1
31431,1
31432,1
31439,1
31469,1
31477,1
31494,1
31500,1
31517,1
31569,1
31576,1
31599,1
31610,1
31613,1
31615,2
31631,1
31679,1
31692,1
31699,3
31700,1
31713,2
31767,1
31770,1
31774,1
31790,1
31810,1
31819,2
31821,1
31824,1
31848,1
31852,1
31870,1
31877,1
31881,1
31928,1
31934,1
31947,1
31948,2
31984,1
31990,1
32028,1
32035,1
32048,1
32053,2
32057,1
32089,1
32119,1
32129,1
32150,1
32170,1
32182,1
32188,1
32203,1
32211,1
32212,1
32217,1
32247,1
32248,1
32253,1
32278,1
32281,1
32301,1
32333,1
32355,1
32361,1
32378,1
32383,1
32417,1
32439,1
32479,1
32515,1
32569,1
32595,1
32606,1
32633,1
32658,1
32666,1
32674,1
32688,1
32691,1
32694,1
32695,1
32703,1
32704,1
32719,1
32733,1
32738,1
32749,2
32764,1
